taxon_id,rank,parent_taxon_id,simple_name,alien_type,is_in_taiwan,protected,redlist,iucn,sensitive,groupID,reason,check_column,TC_URL
t0098159,Species,t0013465,Onychoprion anaethetus,native,TRUE,II,LC,LC,"",t0098159,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098159
t0031297,Subspecies,t0098160,Onychoprion fuscatus nubilosus,native,TRUE,"","","","",t0098160,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0031297
t0098160,Species,t0013465,Onychoprion fuscatus,native,TRUE,"","",LC,"",t0098160,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098160
t0086012,Subspecies,t0098161,Onychothemis testacea tonkinensis,native,TRUE,"","","","",t0098161,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086012
t0098161,Species,t0013469,Onychothemis testacea,native,TRUE,"","",LC,"",t0098161,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098161
t0086019,Subspecies,t0098180,Oriolus chinensis diffusus,native,TRUE,II,VU,"","",t0098180,保育等級不同,protected,https://taicol.tw/zh-hant/taxon/t0086019
t0086020,Subspecies,t0098180,Oriolus chinensis maculatus,naturalized,TRUE,"","","","",t0098180,保育等級不同,protected,https://taicol.tw/zh-hant/taxon/t0086020
t0098180,Species,t0013573,Oriolus chinensis,native,TRUE,II,VU,LC,重度,t0098180,保育等級不同,protected,https://taicol.tw/zh-hant/taxon/t0098180
t0086019,Subspecies,t0098180,Oriolus chinensis diffusus,native,TRUE,II,VU,"","",t0098180,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0086019
t0086020,Subspecies,t0098180,Oriolus chinensis maculatus,naturalized,TRUE,"","","","",t0098180,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0086020
t0098180,Species,t0013573,Oriolus chinensis,native,TRUE,II,VU,LC,重度,t0098180,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0098180
t0086019,Subspecies,t0098180,Oriolus chinensis diffusus,native,TRUE,II,VU,"","",t0098180,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086019
t0086020,Subspecies,t0098180,Oriolus chinensis maculatus,naturalized,TRUE,"","","","",t0098180,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086020
t0098180,Species,t0013573,Oriolus chinensis,native,TRUE,II,VU,LC,重度,t0098180,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098180
t0086021,Subspecies,t0098181,Oriolus traillii ardens,native,TRUE,II,LC,"","",t0098181,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086021
t0098181,Species,t0013573,Oriolus traillii,native,TRUE,II,LC,LC,"",t0098181,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098181
t0086024,Subspecies,t0098194,Orthetrum albistylum speciosum,native,TRUE,"","","","",t0098194,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086024
t0098194,Species,t0013607,Orthetrum albistylum,native,TRUE,"","",LC,"",t0098194,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098194
t0086025,Subspecies,t0098196,Orthetrum pruinosum clelia,native,TRUE,"","","","",t0098196,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086025
t0086026,Subspecies,t0098196,Orthetrum pruinosum neglectum,native,TRUE,"","","","",t0098196,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086026
t0098196,Species,t0013607,Orthetrum pruinosum,native,TRUE,"","",LC,"",t0098196,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098196
t0086027,Subspecies,t0098197,Orthetrum sabina sabina,native,TRUE,"","","","",t0098197,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086027
t0098197,Species,t0013607,Orthetrum sabina,native,TRUE,"","",LC,"",t0098197,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098197
t0086028,Subspecies,t0098198,Orthetrum testaceum testaceum,native,TRUE,"","","","",t0098198,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086028
t0098198,Species,t0013607,Orthetrum testaceum,native,TRUE,"","",LC,"",t0098198,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098198
t0086030,Subspecies,t0098210,Otus elegans botelensis,native,TRUE,II,NT,"","",t0098210,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086030
t0098210,Species,t0013672,Otus elegans,native,TRUE,II,NT,NT,"",t0098210,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098210
t0086031,Subspecies,t0098211,Otus lettia erythrocampe,native,TRUE,II,LC,"","",t0098211,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086031
t0086032,Subspecies,t0098211,Otus lettia glabripes,native,TRUE,II,LC,"","",t0098211,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086032
t0098211,Species,t0013672,Otus lettia,native,TRUE,II,LC,LC,"",t0098211,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098211
t0086033,Subspecies,t0098213,Otus spilocephalus hambroecki,native,TRUE,II,LC,"","",t0098213,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086033
t0098213,Species,t0013672,Otus spilocephalus,native,TRUE,II,LC,LC,"",t0098213,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098213
t0085128,Subspecies,t0098214,Otus sunia japonicus,native,TRUE,II,NT,"","",t0098214,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085128
t0086034,Subspecies,t0098214,Otus sunia stictonotus,native,TRUE,II,NT,"","",t0098214,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086034
t0098214,Species,t0013672,Otus sunia,native,TRUE,II,NT,LC,"",t0098214,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098214
t0084925,Subspecies,t0098240,Pachliopta aristolochiae interpositus,native,TRUE,"",LC,"","",t0098240,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0084925
t0098240,Species,t0013737,Pachliopta aristolochiae,native,TRUE,"",LC,LC,"",t0098240,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098240
t0086043,Subspecies,t0098246,Pachyrhynchus nobilis yamianus,native,TRUE,II,"","","",t0098246,保育等級不同,protected,https://taicol.tw/zh-hant/taxon/t0086043
t0098246,Species,t0013770,Pachyrhynchus nobilis,native,TRUE,"","","",輕度,t0098246,保育等級不同,protected,https://taicol.tw/zh-hant/taxon/t0098246
t0086044,Subspecies,t0098247,Pachyrhynchus sarcitis kotoensis,native,TRUE,II,"","","",t0098247,保育等級不同,protected,https://taicol.tw/zh-hant/taxon/t0086044
t0098247,Species,t0013770,Pachyrhynchus sarcitis,native,TRUE,"","","",輕度,t0098247,保育等級不同,protected,https://taicol.tw/zh-hant/taxon/t0098247
t0086045,Subspecies,t0098264,Paguma larvata larvata,native,TRUE,"",LC,"","",t0098264,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086045
t0098264,Species,t0013787,Paguma larvata,native,TRUE,"",LC,LC,"",t0098264,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098264
t0031464,Subspecies,t0098278,Pandion haliaetus haliaetus,native,TRUE,II,LC,"","",t0098278,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0031464
t0098278,Species,t0013844,Pandion haliaetus,native,TRUE,II,LC,LC,"",t0098278,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098278
t0086050,Subspecies,t0098285,Panulirus longipes bispinosus,native,TRUE,"","","","",t0098285,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086050
t0086051,Subspecies,t0098285,Panulirus longipes longipes,native,TRUE,"","","","",t0098285,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086051
t0098285,Species,t0013861,Panulirus longipes,native,TRUE,"","",LC,"",t0098285,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098285
t0084932,Subspecies,t0098291,Papilio bianor bianor,native,TRUE,"","","","",t0098291,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0084932
t0084933,Subspecies,t0098291,Papilio bianor kotoensis,native,TRUE,"","","","",t0098291,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0084933
t0084934,Subspecies,t0098291,Papilio bianor thrasymedes,native,TRUE,"",LC,"","",t0098291,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0084934
t0098291,Species,t0013865,Papilio bianor,native,TRUE,"",LC,"","",t0098291,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0098291
t0084935,Subspecies,t0098292,Papilio castor formosanus,native,TRUE,"",LC,"","",t0098292,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0084935
t0098292,Species,t0013865,Papilio castor,native,TRUE,"",LC,LC,"",t0098292,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098292
t0084939,Subspecies,t0098300,Papilio machaon sylvina,native,TRUE,"",CR,"","",t0098300,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0084939
t0098300,Species,t0013865,Papilio machaon,native,TRUE,"",CR,"","",t0098300,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0098300
t0101051,Subspecies,t0098300,Papilio machaon schantungensis,native,TRUE,"","","","",t0098300,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0101051
t0084940,Subspecies,t0098302,Papilio agenor heronus,native,TRUE,"",LC,"","",t0098302,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0084940
t0098302,Species,t0013865,Papilio agenor,native,TRUE,"",LC,"","",t0098302,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0098302
t0105431,Subspecies,t0098302,Papilio agenor agenor,native,TRUE,"","","","",t0098302,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0105431
t0084942,Subspecies,t0098305,Papilio paris nakaharai,native,TRUE,"",LC,"","",t0098305,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0084942
t0084943,Subspecies,t0098305,Papilio paris paris,native,TRUE,"","","","",t0098305,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0084943
t0098305,Species,t0013865,Papilio paris,native,TRUE,"",LC,"","",t0098305,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0098305
t0084946,Subspecies,t0098308,Papilio protenor liukiuensis,native,TRUE,"","","","",t0098308,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0084946
t0084947,Subspecies,t0098308,Papilio protenor protenor,native,TRUE,"",LC,"","",t0098308,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0084947
t0098308,Species,t0013865,Papilio protenor,native,TRUE,"",LC,"","",t0098308,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0098308
t0086053,Subspecies,t0098311,Paracercion calamorum dyeri,native,TRUE,"","","","",t0098311,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086053
t0098311,Species,t0013904,Paracercion calamorum,native,TRUE,"","",LC,"",t0098311,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098311
t0084948,Subspecies,t0098327,Parantica aglea maghaba,native,TRUE,"",LC,"","",t0098327,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0084948
t0098327,Species,t0014062,Parantica aglea,native,TRUE,"",LC,"","",t0098327,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0098327
t0098328,Subspecies,t0098327,Parantica aglea melanoides,native,TRUE,"","","","",t0098327,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0098328
t0031646,Subspecies,t0098359,Parus minor commixtus,native,TRUE,"","",LC,"",t0098359,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0031646
t0098359,Species,t0014236,Parus minor,native,TRUE,"","","","",t0098359,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098359
t0031647,Subspecies,t0098360,Parus monticolus insperatus,native,TRUE,III,LC,"","",t0098360,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0031647
t0098360,Species,t0014236,Parus monticolus,native,TRUE,III,LC,LC,"",t0098360,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098360
t0086073,Subspecies,t0098363,Passer domesticus domesticus,invasive,TRUE,"","","","",t0098363,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086073
t0098363,Species,t0014250,Passer domesticus,invasive,TRUE,"","",LC,"",t0098363,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098363
t0031653,Subspecies,t0098364,Passer montanus saturatus,native,TRUE,"",NT,"","",t0098364,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0031653
t0098364,Species,t0014250,Passer montanus,native,TRUE,"",NT,LC,"",t0098364,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098364
t0084951,Subspecies,t0098373,Pelopidas mathias oberthueri,native,TRUE,"",NT,"","",t0098373,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0084951
t0098373,Species,t0014319,Pelopidas mathias,native,TRUE,"",NT,LC,"",t0098373,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098373
t0086081,Subspecies,t0098390,Pericrocotus ethologus ethologus,native,TRUE,"","","","",t0098390,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086081
t0098390,Species,t0014394,Pericrocotus ethologus,native,TRUE,"","",LC,"",t0098390,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098390
t0086082,Subspecies,t0098391,Pericrocotus solaris griseogularis,native,TRUE,"",LC,"","",t0098391,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086082
t0098391,Species,t0014394,Pericrocotus solaris,native,TRUE,"",LC,LC,"",t0098391,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098391
t0098397,Species,t0014413,Periparus ater,native,TRUE,III,LC,LC,"",t0098397,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098397
t0104372,Subspecies,t0098397,Periparus ater ptilosus,native,TRUE,III,LC,"","",t0098397,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0104372
t0086088,Subspecies,t0098408,Phaethon aethereus mesonauta,native,TRUE,"","","","",t0098408,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086088
t0098408,Species,t0014472,Phaethon aethereus,native,TRUE,"","",LC,"",t0098408,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098408
t0086089,Subspecies,t0098409,Phaethon lepturus dorotheae,native,TRUE,"","","","",t0098409,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086089
t0098409,Species,t0014472,Phaethon lepturus,native,TRUE,"","",LC,"",t0098409,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098409
t0031780,Subspecies,t0098410,Phaethon rubricauda melanorhynchos,native,TRUE,"","","","",t0098410,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0031780
t0098410,Species,t0014472,Phaethon rubricauda,native,TRUE,"","",LC,"",t0098410,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098410
t0086094,Subspecies,t0098433,Phasianus colchicus formosanus,native,TRUE,II,CR,"","",t0098433,保育等級不同,protected,https://taicol.tw/zh-hant/taxon/t0086094
t0086095,Subspecies,t0098433,Phasianus colchicus karpowi,invasive,TRUE,"","","","",t0098433,保育等級不同,protected,https://taicol.tw/zh-hant/taxon/t0086095
t0098433,Species,t0014499,Phasianus colchicus,native,TRUE,II,CR,LC,"",t0098433,保育等級不同,protected,https://taicol.tw/zh-hant/taxon/t0098433
t0101060,Subspecies,t0098433,Phasianus colchicus torquatus,invasive,TRUE,"","","","",t0098433,保育等級不同,protected,https://taicol.tw/zh-hant/taxon/t0101060
t0086094,Subspecies,t0098433,Phasianus colchicus formosanus,native,TRUE,II,CR,"","",t0098433,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0086094
t0086095,Subspecies,t0098433,Phasianus colchicus karpowi,invasive,TRUE,"","","","",t0098433,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0086095
t0098433,Species,t0014499,Phasianus colchicus,native,TRUE,II,CR,LC,"",t0098433,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0098433
t0101060,Subspecies,t0098433,Phasianus colchicus torquatus,invasive,TRUE,"","","","",t0098433,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0101060
t0086094,Subspecies,t0098433,Phasianus colchicus formosanus,native,TRUE,II,CR,"","",t0098433,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086094
t0086095,Subspecies,t0098433,Phasianus colchicus karpowi,invasive,TRUE,"","","","",t0098433,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086095
t0098433,Species,t0014499,Phasianus colchicus,native,TRUE,II,CR,LC,"",t0098433,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098433
t0101060,Subspecies,t0098433,Phasianus colchicus torquatus,invasive,TRUE,"","","","",t0098433,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0101060
t0086101,Subspecies,t0098448,Phoenicurus auroreus auroreus,native,TRUE,"",LC,"","",t0098448,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086101
t0098448,Species,t0014573,Phoenicurus auroreus,native,TRUE,"",LC,LC,"",t0098448,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098448
t0031833,Subspecies,t0098449,Phoenicurus fuliginosus affinis,native,TRUE,III,VU,"","",t0098449,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0031833
t0086102,Subspecies,t0098449,Phoenicurus fuliginosus fuliginosus,native,TRUE,III,VU,"","",t0098449,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086102
t0098449,Species,t0014573,Phoenicurus fuliginosus,native,TRUE,III,VU,LC,"",t0098449,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098449
t0086103,Subspecies,t0098450,Phoenicurus ochruros rufiventris,native,TRUE,"","","","",t0098450,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086103
t0098450,Species,t0014573,Phoenicurus ochruros,native,TRUE,"","",LC,"",t0098450,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098450
t0086104,Subspecies,t0098474,Phylloscopus affinis affinis,native,TRUE,"","","","",t0098474,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086104
t0098474,Species,t0014650,Phylloscopus affinis,native,TRUE,"","",LC,"",t0098474,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098474
t0102341,Subspecies,t0098474,Phylloscopus affinis occisinensis,native,TRUE,"","","","",t0098474,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0102341
t0086105,Subspecies,t0098475,Phylloscopus armandii armandii,native,TRUE,"","","","",t0098475,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086105
t0098475,Species,t0014650,Phylloscopus armandii,native,TRUE,"","",LC,"",t0098475,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098475
t0086106,Subspecies,t0098476,Phylloscopus borealis borealis,native,TRUE,"",LC,"","",t0098476,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086106
t0098476,Species,t0014650,Phylloscopus borealis,native,TRUE,"",LC,LC,"",t0098476,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098476
t0086107,Subspecies,t0098477,Phylloscopus castaniceps sinensis,native,TRUE,"","","","",t0098477,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086107
t0098477,Species,t0014650,Phylloscopus castaniceps,native,TRUE,"","",LC,"",t0098477,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098477
t0086108,Subspecies,t0098478,Phylloscopus collybita tristis,native,TRUE,"","","","",t0098478,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086108
t0098478,Species,t0014650,Phylloscopus collybita,native,TRUE,"","",LC,"",t0098478,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098478
t0086109,Subspecies,t0098479,Phylloscopus fuscatus fuscatus,native,TRUE,"",LC,"","",t0098479,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086109
t0098479,Species,t0014650,Phylloscopus fuscatus,native,TRUE,"",LC,LC,"",t0098479,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098479
t0086110,Subspecies,t0098480,Phylloscopus goodsoni fokiensis,native,TRUE,"","","","",t0098480,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086110
t0098480,Species,t0014650,Phylloscopus goodsoni,native,TRUE,"","",LC,"",t0098480,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098480
t0086111,Subspecies,t0098481,Phylloscopus intermedius intermedius,native,TRUE,"","","","",t0098481,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086111
t0098481,Species,t0014650,Phylloscopus intermedius,native,TRUE,"","",LC,"",t0098481,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098481
t0086114,Subspecies,t0098494,Picus canus tancolo,native,TRUE,II,VU,"","",t0098494,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086114
t0098494,Species,t0014703,Picus canus,native,TRUE,II,VU,LC,"",t0098494,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098494
t0086120,Subspecies,t0098509,Pitta sordida sordida,native,TRUE,"","","","",t0098509,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086120
t0098509,Species,t0014756,Pitta sordida,native,TRUE,"","",LC,"",t0098509,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098509
t0086123,Subspecies,t0098514,Planaeschna risi risi,native,TRUE,"","","","",t0098514,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0086123
t0098514,Species,t0014786,Planaeschna risi,native,TRUE,"","",LC,"",t0098514,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0098514
