taxonUUID,taxonRank,parentUUID,simplifiedScientificName,kingdom,class,number_of_occurrence,TT_URL
4e7cf6bf-2831-4bcc-8fa8-32350a5bc0c0,family,759ad8fd-380d-43a4-b25f-cdb37c00adce,Crossosomataceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/4e7cf6bf-2831-4bcc-8fa8-32350a5bc0c0
92304028-d038-4639-b466-42b1b2d34164,family,35d0e9bd-3770-45f6-af67-f91c9a7a88ff,Picramniaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/92304028-d038-4639-b466-42b1b2d34164
a1378ea5-f944-40bf-97a8-59cd6813cf18,family,2fa35d60-a198-42a7-98fd-8106acadbc26,Gerrardinaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/a1378ea5-f944-40bf-97a8-59cd6813cf18
850929d8-c3bb-41cb-b511-2d6e99fa8a7c,family,2fa35d60-a198-42a7-98fd-8106acadbc26,Petenaeaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/850929d8-c3bb-41cb-b511-2d6e99fa8a7c
2969ef4c-6683-4a9c-824e-07c557f614d9,family,2fa35d60-a198-42a7-98fd-8106acadbc26,Tapisciaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/2969ef4c-6683-4a9c-824e-07c557f614d9
13a6f280-9564-4f07-ba8c-fa61080a0511,family,fa1b4098-982a-4858-a9c8-c4095cbe14b5,Biebersteiniaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/13a6f280-9564-4f07-ba8c-fa61080a0511
595190b8-f058-45cc-9607-e660cfba3f2c,family,fa1b4098-982a-4858-a9c8-c4095cbe14b5,Nitrariaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/595190b8-f058-45cc-9607-e660cfba3f2c
aae07797-8291-4da7-9329-70a6695d6dd4,family,fa1b4098-982a-4858-a9c8-c4095cbe14b5,Kirkiaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/aae07797-8291-4da7-9329-70a6695d6dd4
3757fb18-6604-4e45-8051-06c794c8199c,family,e65d7035-50b7-4867-8655-355649abd179,Cytinaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/3757fb18-6604-4e45-8051-06c794c8199c
6fb3f750-aeca-478a-9414-be0a7acc161e,family,e65d7035-50b7-4867-8655-355649abd179,Neuradaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/6fb3f750-aeca-478a-9414-be0a7acc161e
4945b175-fc59-432e-b2fc-a6f0597e4b7e,family,e65d7035-50b7-4867-8655-355649abd179,Sphaerosepalaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/4945b175-fc59-432e-b2fc-a6f0597e4b7e
d601cb3a-00fc-40ba-838b-8a2ba7a0bc23,family,e65d7035-50b7-4867-8655-355649abd179,Sarcolaenaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/d601cb3a-00fc-40ba-838b-8a2ba7a0bc23
9f623852-b67e-4f0a-8b85-971217c23300,family,cb0d2b08-97fb-42ca-9ac8-d2d38ea1c83a,Limnanthaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/9f623852-b67e-4f0a-8b85-971217c23300
114cd227-7e43-422f-b499-231762403695,family,cb0d2b08-97fb-42ca-9ac8-d2d38ea1c83a,Setchellanthaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/114cd227-7e43-422f-b499-231762403695
656af9d8-e62f-4b33-aab9-b08c42912d1a,family,cb0d2b08-97fb-42ca-9ac8-d2d38ea1c83a,Koeberliniaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/656af9d8-e62f-4b33-aab9-b08c42912d1a
c0a05289-db8f-4bc7-9cda-45a42303927d,family,cb0d2b08-97fb-42ca-9ac8-d2d38ea1c83a,Bataceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/c0a05289-db8f-4bc7-9cda-45a42303927d
b9d70080-f50a-4e58-949e-47b2ec5dd4b5,family,cb0d2b08-97fb-42ca-9ac8-d2d38ea1c83a,Salvadoraceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/b9d70080-f50a-4e58-949e-47b2ec5dd4b5
0e4eec14-bd31-40a8-8a75-dd4f4f4c78c5,family,cb0d2b08-97fb-42ca-9ac8-d2d38ea1c83a,Emblingiaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/0e4eec14-bd31-40a8-8a75-dd4f4f4c78c5
4e6224f1-b6a3-48ba-ab10-c9de2c89b175,family,cb0d2b08-97fb-42ca-9ac8-d2d38ea1c83a,Pentadiplandraceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/4e6224f1-b6a3-48ba-ab10-c9de2c89b175
d22b85f8-b096-45f9-be42-04a8f2b15533,family,cb0d2b08-97fb-42ca-9ac8-d2d38ea1c83a,Gyrostemonaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/d22b85f8-b096-45f9-be42-04a8f2b15533
e8a512a2-df46-4ff7-86c7-8601a6cba718,family,520cf167-010a-4996-b3c6-eea79bd2c347,Aextoxicaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/e8a512a2-df46-4ff7-86c7-8601a6cba718
01df1fc2-0f8f-4cb0-be15-2ccd95f17110,family,520cf167-010a-4996-b3c6-eea79bd2c347,Berberidopsidaceae,Plantae,Spermatopsida,1,https://taxatree.tbn.org.tw/taxa/01df1fc2-0f8f-4cb0-be15-2ccd95f17110
c74b7ce4-f56f-4352-aee6-0f7f2f52b11e,family,7aea1453-9f64-4ce3-868d-8ed09e1277bb,Misodendraceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/c74b7ce4-f56f-4352-aee6-0f7f2f52b11e
d1b021bc-f16e-4e5b-a807-335230578789,family,2c37e9b7-1ee6-44de-b93a-fdf13f0a17e1,Frankeniaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/d1b021bc-f16e-4e5b-a807-335230578789
133a0acb-4dea-41ba-86a5-9df7745b4552,family,2c37e9b7-1ee6-44de-b93a-fdf13f0a17e1,Nepenthaceae,Plantae,Spermatopsida,1,https://taxatree.tbn.org.tw/taxa/133a0acb-4dea-41ba-86a5-9df7745b4552
b57b4a5b-1daa-4b74-b33d-e8715a0dd0c1,family,2c37e9b7-1ee6-44de-b93a-fdf13f0a17e1,Drosophyllaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/b57b4a5b-1daa-4b74-b33d-e8715a0dd0c1
6f371a23-eef1-4962-9c54-85260fbfb16d,family,2c37e9b7-1ee6-44de-b93a-fdf13f0a17e1,Dioncophyllaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/6f371a23-eef1-4962-9c54-85260fbfb16d
6903d43e-cb48-49fe-83c0-86d18f0306be,family,2c37e9b7-1ee6-44de-b93a-fdf13f0a17e1,Ancistrocladaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/6903d43e-cb48-49fe-83c0-86d18f0306be
34fa66e5-9c05-4e4f-913f-d89ded49e0c8,family,2c37e9b7-1ee6-44de-b93a-fdf13f0a17e1,Rhabdodendraceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/34fa66e5-9c05-4e4f-913f-d89ded49e0c8
8cf7cfa7-842f-412c-9aaa-b5152276d12e,family,2c37e9b7-1ee6-44de-b93a-fdf13f0a17e1,Simmondsiaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/8cf7cfa7-842f-412c-9aaa-b5152276d12e
0180c356-0033-40bc-9b0b-239bbe9b554d,family,2c37e9b7-1ee6-44de-b93a-fdf13f0a17e1,Physenaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/0180c356-0033-40bc-9b0b-239bbe9b554d
f8c09cc3-b567-4cce-a3b1-96ba677a941e,family,2c37e9b7-1ee6-44de-b93a-fdf13f0a17e1,Asteropeiaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/f8c09cc3-b567-4cce-a3b1-96ba677a941e
97821b50-1d54-4491-a12d-f01d378a459d,family,2c37e9b7-1ee6-44de-b93a-fdf13f0a17e1,Macarthuriaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/97821b50-1d54-4491-a12d-f01d378a459d
9e22497a-b4a1-49d4-98de-fbe8bc6312a5,family,2c37e9b7-1ee6-44de-b93a-fdf13f0a17e1,Microteaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/9e22497a-b4a1-49d4-98de-fbe8bc6312a5
85b15dc8-4edb-4d6a-8b42-00aafa2c8e0b,family,2c37e9b7-1ee6-44de-b93a-fdf13f0a17e1,Achatocarpaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/85b15dc8-4edb-4d6a-8b42-00aafa2c8e0b
ef4c87c7-b504-4657-89a6-cc10ab7306d7,family,2c37e9b7-1ee6-44de-b93a-fdf13f0a17e1,Stegnospermataceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/ef4c87c7-b504-4657-89a6-cc10ab7306d7
be8946d8-c8f8-4eb3-ad60-1b1d83ca5cd1,family,2c37e9b7-1ee6-44de-b93a-fdf13f0a17e1,Limeaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/be8946d8-c8f8-4eb3-ad60-1b1d83ca5cd1
c677a184-2c24-4130-931c-7d376016bff4,family,2c37e9b7-1ee6-44de-b93a-fdf13f0a17e1,Lophiocarpaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/c677a184-2c24-4130-931c-7d376016bff4
8d850ff8-21aa-41fa-b87c-a8d0a4114d4d,family,2c37e9b7-1ee6-44de-b93a-fdf13f0a17e1,Kewaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/8d850ff8-21aa-41fa-b87c-a8d0a4114d4d
cb3397a9-7821-4f41-9b30-739849ef434b,family,2c37e9b7-1ee6-44de-b93a-fdf13f0a17e1,Barbeuiaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/cb3397a9-7821-4f41-9b30-739849ef434b
b0a17463-329a-4eb2-9a5e-ebee662cd6d1,family,2c37e9b7-1ee6-44de-b93a-fdf13f0a17e1,Gisekiaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/b0a17463-329a-4eb2-9a5e-ebee662cd6d1
2cb85054-51e1-4df8-ae0c-e384fb726888,family,2c37e9b7-1ee6-44de-b93a-fdf13f0a17e1,Sarcobataceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/2cb85054-51e1-4df8-ae0c-e384fb726888
426dd066-b7da-4b18-90de-665ca23e66ca,family,2c37e9b7-1ee6-44de-b93a-fdf13f0a17e1,Didiereaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/426dd066-b7da-4b18-90de-665ca23e66ca
6196e754-516b-4e1e-b648-fd7d2b732e4c,family,2c37e9b7-1ee6-44de-b93a-fdf13f0a17e1,Halophytaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/6196e754-516b-4e1e-b648-fd7d2b732e4c
7b202d4c-13e7-4a43-be8e-0481a11be554,family,f50056fd-8c10-4230-b2c6-144d6e648746,Hydrostachyaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/7b202d4c-13e7-4a43-be8e-0481a11be554
e71b7c29-644f-4d86-9e8b-6224cca6625b,family,f50056fd-8c10-4230-b2c6-144d6e648746,Loasaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/e71b7c29-644f-4d86-9e8b-6224cca6625b
ddc37140-67cc-4df6-84c9-99413e5fb6ee,family,f50056fd-8c10-4230-b2c6-144d6e648746,Curtisiaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/ddc37140-67cc-4df6-84c9-99413e5fb6ee
242de23a-b0e9-4541-969d-fad8346fc8bb,family,f50056fd-8c10-4230-b2c6-144d6e648746,Grubbiaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/242de23a-b0e9-4541-969d-fad8346fc8bb
35d09f02-7a20-49f2-bec8-1c084c108412,family,575d865b-7c7a-4991-84c7-9dabec98d028,Marcgraviaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/35d09f02-7a20-49f2-bec8-1c084c108412
41a41592-0dda-49e0-ba0a-af26ab45b60e,family,575d865b-7c7a-4991-84c7-9dabec98d028,Tetrameristaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/41a41592-0dda-49e0-ba0a-af26ab45b60e
5ebdd74f-39e3-489b-bce9-a9ac678c723e,family,575d865b-7c7a-4991-84c7-9dabec98d028,Fouquieriaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/5ebdd74f-39e3-489b-bce9-a9ac678c723e
0e421338-2896-4c1f-8b6e-646c16458d97,family,575d865b-7c7a-4991-84c7-9dabec98d028,Roridulaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/0e421338-2896-4c1f-8b6e-646c16458d97
e36a769c-3390-45bd-9229-7a4e30239b74,family,575d865b-7c7a-4991-84c7-9dabec98d028,Clethraceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/e36a769c-3390-45bd-9229-7a4e30239b74
a2b3abaa-cb5e-4348-a200-8c5500e088d1,family,575d865b-7c7a-4991-84c7-9dabec98d028,Cyrillaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/a2b3abaa-cb5e-4348-a200-8c5500e088d1
de0160ea-5cee-465b-98bf-4ad379d57a4d,family,ecec58f7-2493-406c-bd68-a55d7d85221f,Metteniusaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/de0160ea-5cee-465b-98bf-4ad379d57a4d
1ba065a2-203b-4c1d-9872-79ea3a2d7827,family,69627f28-232f-44d9-bdd8-3441ece27e3e,Eucommiaceae,Plantae,Spermatopsida,2,https://taxatree.tbn.org.tw/taxa/1ba065a2-203b-4c1d-9872-79ea3a2d7827
7b73c75a-50b5-498a-9e7d-3481d6409cef,family,d3a8888d-5cf7-4f91-9cfc-c9a89ba86ae2,Wellstediaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/7b73c75a-50b5-498a-9e7d-3481d6409cef
fd2b37bb-e705-4f37-a16d-0f6d8e04ab36,family,d3a8888d-5cf7-4f91-9cfc-c9a89ba86ae2,Codonaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/fd2b37bb-e705-4f37-a16d-0f6d8e04ab36
89f875d8-c9a1-46ce-b9e1-587930a0f813,family,d3a8888d-5cf7-4f91-9cfc-c9a89ba86ae2,Hydrophyllaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/89f875d8-c9a1-46ce-b9e1-587930a0f813
a61d1a66-8d3e-4a64-9951-738205a40c00,family,d3a8888d-5cf7-4f91-9cfc-c9a89ba86ae2,Namaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/a61d1a66-8d3e-4a64-9951-738205a40c00
913b9b6a-31bb-4f03-8dda-2258820d65e4,family,d3a8888d-5cf7-4f91-9cfc-c9a89ba86ae2,Lennoaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/913b9b6a-31bb-4f03-8dda-2258820d65e4
e52bb610-fb3f-490a-bd91-ff7ebeb48db8,family,d3a8888d-5cf7-4f91-9cfc-c9a89ba86ae2,Hoplestigmataceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/e52bb610-fb3f-490a-bd91-ff7ebeb48db8
7ae48123-b54e-4f23-9039-422dcbf14a4c,family,f72678b2-17dd-4f44-9c78-1f2cf848a4c7,Vahliaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/7ae48123-b54e-4f23-9039-422dcbf14a4c
cd781ff4-f7f1-4047-81a9-6206b925e614,family,90277498-29c5-4f66-9263-9edef036b20b,Montiniaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/cd781ff4-f7f1-4047-81a9-6206b925e614
b43176b0-0812-42a8-be42-f41f96b09881,family,1453b5fc-7694-4302-98e2-3a3538fd9444,Plocospermataceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/b43176b0-0812-42a8-be42-f41f96b09881
b1629c73-6ab0-4bb5-95bf-9a92f234935c,family,1453b5fc-7694-4302-98e2-3a3538fd9444,Carlemanniaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/b1629c73-6ab0-4bb5-95bf-9a92f234935c
069587af-6fcc-490e-8f89-508d63a15d66,family,1453b5fc-7694-4302-98e2-3a3538fd9444,Tetrachondraceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/069587af-6fcc-490e-8f89-508d63a15d66
38a76ce6-ffac-44df-b9b8-b3e70e7d56b6,family,1453b5fc-7694-4302-98e2-3a3538fd9444,Stilbaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/38a76ce6-ffac-44df-b9b8-b3e70e7d56b6
87802527-4f63-4c6c-afa0-7e36aaf2e102,family,1453b5fc-7694-4302-98e2-3a3538fd9444,Byblidaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/87802527-4f63-4c6c-afa0-7e36aaf2e102
2105e15d-ceb1-4ab9-898d-1affce99a100,family,1453b5fc-7694-4302-98e2-3a3538fd9444,Martyniaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/2105e15d-ceb1-4ab9-898d-1affce99a100
a5347d4e-535a-4a0e-adf8-697cfbce7b05,family,1453b5fc-7694-4302-98e2-3a3538fd9444,Schlegeliaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/a5347d4e-535a-4a0e-adf8-697cfbce7b05
bce88f26-9ef8-4d6f-a1ce-0fba0acd92b7,family,1453b5fc-7694-4302-98e2-3a3538fd9444,Thomandersiaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/bce88f26-9ef8-4d6f-a1ce-0fba0acd92b7
6436b7b6-cc06-49ab-89d2-44bee2137a0c,family,35771dd3-9b49-40bf-b3be-bcc6317c29c3,Phyllonomaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/6436b7b6-cc06-49ab-89d2-44bee2137a0c
5dd8623c-4c08-473e-8227-574a1f5615d4,family,24e08e2d-3fb9-4700-8158-6d6dea40908b,Rousseaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/5dd8623c-4c08-473e-8227-574a1f5615d4
3f4b84cd-7947-4a41-a4ce-8ddfbf53bc23,family,24e08e2d-3fb9-4700-8158-6d6dea40908b,Pentaphragmataceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/3f4b84cd-7947-4a41-a4ce-8ddfbf53bc23
549d1afb-3b04-47ee-8e8f-ef925c9ce21f,family,24e08e2d-3fb9-4700-8158-6d6dea40908b,Alseuosmiaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/549d1afb-3b04-47ee-8e8f-ef925c9ce21f
429166c2-6b5c-4ace-9035-a3fe32b3d606,family,24e08e2d-3fb9-4700-8158-6d6dea40908b,Phellinaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/429166c2-6b5c-4ace-9035-a3fe32b3d606
a94de07b-aae0-4760-a67c-9a73d92cd4a6,family,24e08e2d-3fb9-4700-8158-6d6dea40908b,Argophyllaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/a94de07b-aae0-4760-a67c-9a73d92cd4a6
3e9e77b7-082e-4b83-bd5f-8dcc67fa768e,family,24e08e2d-3fb9-4700-8158-6d6dea40908b,Calyceraceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/3e9e77b7-082e-4b83-bd5f-8dcc67fa768e
5b1cc231-235f-4ad4-8f6b-04b8fbfaea2a,family,7de95bc3-65d0-49f5-8952-383737ee2ccc,Escalloniaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/5b1cc231-235f-4ad4-8f6b-04b8fbfaea2a
7afff229-cc79-4f9e-b492-8f0071a381c2,family,6d6b27e9-bc51-43e4-8721-3126b3dbe50b,Bruniaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/7afff229-cc79-4f9e-b492-8f0071a381c2
095cb660-6b63-4a5f-baad-a4f87781d010,family,ac707472-fd0b-4cd3-b126-1c83df54e512,Paracryphiaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/095cb660-6b63-4a5f-baad-a4f87781d010
163b2732-74ae-4f64-aa54-1b764bfa26c0,family,6757b10d-70cb-4217-a8df-d0062b7e1ece,Pennantiaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/163b2732-74ae-4f64-aa54-1b764bfa26c0
b1982df3-39bd-4820-9a89-47d1e45ee38f,family,6757b10d-70cb-4217-a8df-d0062b7e1ece,Torricelliaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/b1982df3-39bd-4820-9a89-47d1e45ee38f
fe6088f7-9316-4c77-ac3d-37657e61fcf3,family,6757b10d-70cb-4217-a8df-d0062b7e1ece,Griseliniaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/fe6088f7-9316-4c77-ac3d-37657e61fcf3
32f034bd-d884-4bea-bbd5-5528c45f1d80,family,6757b10d-70cb-4217-a8df-d0062b7e1ece,Myodocarpaceae,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/32f034bd-d884-4bea-bbd5-5528c45f1d80
97ca4c09-f0f6-497c-b964-56845d4ecc7d,phylum,017bba7b-a4d0-4367-92b6-4bd9367031d1,Labyrinthulomycota,Chromista,"",0,https://taxatree.tbn.org.tw/taxa/97ca4c09-f0f6-497c-b964-56845d4ecc7d
05bc11b1-ca04-46f4-b394-e69aa382c9dd,class,602bc697-4c11-43cf-aa0e-70acebd4c740,Chloromonadineae,Chromista,Chloromonadineae,0,https://taxatree.tbn.org.tw/taxa/05bc11b1-ca04-46f4-b394-e69aa382c9dd
507db7e8-13f7-4284-b6a3-d8041dbe86e9,class,c557d4b9-1fba-444b-a0a8-1a411de6c8e8,Zygomycetes,Fungi,Zygomycetes,0,https://taxatree.tbn.org.tw/taxa/507db7e8-13f7-4284-b6a3-d8041dbe86e9
7eca81d5-f32a-42dd-8f76-115aa6bec06d,class,f2746330-97f2-46d7-8b3a-4c48d364dfe2,Hyphomycetes,Fungi,Hyphomycetes,29,https://taxatree.tbn.org.tw/taxa/7eca81d5-f32a-42dd-8f76-115aa6bec06d
a4a56d3a-2941-4520-9366-e4294aa90d3e,class,2650d9fb-6193-450c-a922-4f07d90e65c6,Spizellomtces,Fungi,Spizellomtces,0,https://taxatree.tbn.org.tw/taxa/a4a56d3a-2941-4520-9366-e4294aa90d3e
cb2dc40b-f346-4609-b484-1d5a2d84efda,order,612daf85-f317-4b13-8725-00998e6e4dcd,Aphyllophorales,Fungi,Basidiomycetes,0,https://taxatree.tbn.org.tw/taxa/cb2dc40b-f346-4609-b484-1d5a2d84efda
8006e86d-9252-4afd-bf6e-46bcf9d14200,order,612daf85-f317-4b13-8725-00998e6e4dcd,Sclerodermatales,Fungi,Basidiomycetes,0,https://taxatree.tbn.org.tw/taxa/8006e86d-9252-4afd-bf6e-46bcf9d14200
bf180942-04ed-4416-8c03-0bca159d3ba6,order,612daf85-f317-4b13-8725-00998e6e4dcd,Ceratobasidiales,Fungi,Basidiomycetes,0,https://taxatree.tbn.org.tw/taxa/bf180942-04ed-4416-8c03-0bca159d3ba6
3d0b0ab5-0db1-4c64-86a2-021b9debe2b3,order,612daf85-f317-4b13-8725-00998e6e4dcd,Lycoperdales,Fungi,Basidiomycetes,0,https://taxatree.tbn.org.tw/taxa/3d0b0ab5-0db1-4c64-86a2-021b9debe2b3
37975121-02a6-4e14-acc0-b05eeffeffdb,order,b2c07d89-fdc1-4922-9c85-0231c62a1a86,Halosphaeriales,Fungi,Sordariomycetes,0,https://taxatree.tbn.org.tw/taxa/37975121-02a6-4e14-acc0-b05eeffeffdb
bf8a1d9a-7fb6-4e45-9b8c-0857090b9a90,order,2dc12882-e763-45e0-a423-0bb8dc1d1b29,Leotiales,Fungi,Ascomycetes,0,https://taxatree.tbn.org.tw/taxa/bf8a1d9a-7fb6-4e45-9b8c-0857090b9a90
65c58aa0-76e1-4339-85fe-7c93955bd126,order,2dc12882-e763-45e0-a423-0bb8dc1d1b29,Caliciales,Fungi,Ascomycetes,0,https://taxatree.tbn.org.tw/taxa/65c58aa0-76e1-4339-85fe-7c93955bd126
8ba45833-41dd-44fc-b100-6de1b5673553,genus,68593145-7b65-4ae7-bb58-0c0f01624ecd,Fuscoboletinus,Fungi,Agaricomycetes,0,https://taxatree.tbn.org.tw/taxa/8ba45833-41dd-44fc-b100-6de1b5673553
b6ebab58-240b-4fd8-b930-22d53fb33075,family,2d464726-66fd-4d56-bf25-89ada2887cd7,Heterosporium,Fungi,Sordariomycetes,0,https://taxatree.tbn.org.tw/taxa/b6ebab58-240b-4fd8-b930-22d53fb33075
8738e148-740e-4202-8328-d8050aec22a3,genus,04601472-21ba-41c6-b380-d62a39051892,Nomuraea,Fungi,Sordariomycetes,0,https://taxatree.tbn.org.tw/taxa/8738e148-740e-4202-8328-d8050aec22a3
2fd599e9-f181-4634-b8b5-af5bed833d09,family,b9b3a3b3-b8ce-4cd0-9c03-5f2dd7279f6e,Prodidomidae,Animalia,Arachnida,7,https://taxatree.tbn.org.tw/taxa/2fd599e9-f181-4634-b8b5-af5bed833d09
aab869af-3661-47da-bf86-86f2a9220067,family,b9b3a3b3-b8ce-4cd0-9c03-5f2dd7279f6e,Urocteidae,Animalia,Arachnida,1,https://taxatree.tbn.org.tw/taxa/aab869af-3661-47da-bf86-86f2a9220067
7f9a3059-1e19-4ca3-a1ec-0f558698f0e1,genus,01d1328d-2014-4cb3-a28d-d38635e35993,Amorphinopsis,Animalia,Demospongiae,0,https://taxatree.tbn.org.tw/taxa/7f9a3059-1e19-4ca3-a1ec-0f558698f0e1
d4abdbc8-6d25-4b31-a652-bdce7814b99d,genus,89aaffa3-aa90-4d87-96ea-4946aada4b5e,Axinyssa,Animalia,Demospongiae,1,https://taxatree.tbn.org.tw/taxa/d4abdbc8-6d25-4b31-a652-bdce7814b99d
a26fcc11-70bb-4a26-a4e8-598f76f9103d,genus,65109059-e9bd-4316-996a-7b08e5c14102,Higginsia,Animalia,Demospongiae,0,https://taxatree.tbn.org.tw/taxa/a26fcc11-70bb-4a26-a4e8-598f76f9103d
de726fa3-7f2b-4171-9de5-a19c91616f96,genus,7a9b76e6-eeb0-4032-b177-94d861a244e7,Phakellia,Animalia,Demospongiae,0,https://taxatree.tbn.org.tw/taxa/de726fa3-7f2b-4171-9de5-a19c91616f96
da9c24b8-7242-4e3a-bd83-a51a50e0c58f,subgenus,a11c6d3e-25b8-42be-82e7-9d0c38e5350a,Callyspongia (Cladochalina),Animalia,Demospongiae,1,https://taxatree.tbn.org.tw/taxa/da9c24b8-7242-4e3a-bd83-a51a50e0c58f
