TT_taxonUUID,TT_taxonRank,TT_kingdom,TT_taiCOLNameCode,TT_simplifiedScientificName,TC_taxon_id,TC_taxon_status
b775578f-f770-485c-b1bd-efe745da1e5b,family,Plantae,"",Celastraceae,t0002396,accepted
10173c39-a087-439c-a397-9074cffddab0,family,Plantae,"",Connaraceae,t0002397,accepted
068fba80-bde8-47ee-bf09-16cfdeced8a8,family,Plantae,"",Oxalidaceae,t0002398,accepted
99482b85-4c94-4702-a047-dfa08191ac72,family,Plantae,"",Elaeocarpaceae,t0002399,accepted
b3d6320e-db94-41e0-8fb5-46eb08448e1c,family,Plantae,"",Rhizophoraceae,t0002400,accepted
87825d26-3385-4191-bf60-77f24d6f59e4,family,Plantae,"",Ochnaceae,t0002290,accepted
c06fa548-d282-47b1-8b11-af6af7ae6f9c,family,Plantae,"",Clusiaceae,t0002401,accepted
5b3351df-2c72-4435-879a-3db5f387d0d6,family,Plantae,"",Calophyllaceae,t0002402,accepted
6cd9c44f-b270-4bfc-aea3-92bd65552e19,family,Plantae,"",Hypericaceae,t0002403,accepted
53714de3-a525-4c0c-a4c9-b74e8348379f,family,Plantae,"",Putranjivaceae,t0002404,accepted
86dd8028-86b1-43e7-ba34-3c221329b79a,family,Plantae,"",Elatinaceae,t0002405,accepted
b518d155-ddb1-44b4-b6f4-e729839d977a,family,Plantae,"",Malpighiaceae,t0002406,accepted
3863b4bd-8cdc-4eab-a5b7-da486fcf6609,family,Plantae,"",Chrysobalanaceae,t0002407,accepted
b97ccd1b-9ede-41be-8308-9a3c967ee82d,family,Plantae,"",Achariaceae,t0091590,accepted
5f1313e7-b516-421e-aa49-71721352630b,family,Plantae,"",Violaceae,t0002408,accepted
040b9ae9-5bfe-4cef-a044-17e4c59efafa,family,Plantae,"",Passifloraceae,t0002409,accepted
156f61f9-ede4-4a2b-a124-c5f45531c9e2,family,Plantae,"",Salicaceae,t0002410,accepted
8a156771-1e56-4a85-8cf9-792c3baf9a67,family,Plantae,"",Euphorbiaceae,t0002411,accepted
08be6de2-07d5-4953-b286-eb22aef38f04,family,Plantae,"",Linaceae,t0002412,accepted
0beb9088-a93d-418d-9a77-1df2ab319284,family,Plantae,"",Phyllanthaceae,t0002413,accepted
e25d7b11-2bd8-48ce-b00a-ec04e0594980,family,Plantae,"",Geraniaceae,t0002414,accepted
5b0f52ba-786a-44c1-8c98-0d55cc273ce5,family,Plantae,"",Combretaceae,t0002415,accepted
3a833367-4164-4251-84a4-0d541e9854b2,family,Plantae,"",Lythraceae,t0002416,accepted
89ee55e4-eaa4-4ce2-8994-74024eaec13d,family,Plantae,"",Onagraceae,t0002417,accepted
9d6a3140-8f89-4d88-9046-31a90a1f31c6,family,Plantae,"",Myrtaceae,t0002418,accepted
8014bbe1-d51f-43d3-800c-01bd1a8462c9,family,Plantae,"",Melastomataceae,t0002419,accepted
d807aa44-172e-4d8c-abca-5f73e85e32ec,family,Plantae,"",Staphyleaceae,t0002420,accepted
d0b8ba75-0831-4f1c-a7d3-af7a5ce8f7e8,family,Plantae,"",Stachyuraceae,t0002421,accepted
14a1c1a1-8576-4f3c-a445-b2526cd7ee45,family,Plantae,"",Dipentodontaceae,t0002422,accepted
f3d72fb6-8284-4a5a-812c-d098976c44b1,family,Plantae,"",Burseraceae,t0002423,accepted
faaf3c47-b230-4bc0-be1c-c578ace764b7,family,Plantae,"",Anacardiaceae,t0002424,accepted
c8bced66-65de-49f9-84e9-8f9a541d4f42,family,Plantae,"",Sapindaceae,t0002425,accepted
012ba84d-4207-4734-a38b-a010f37a38e9,family,Plantae,"",Rutaceae,t0002426,accepted
58fbf3f1-2243-4ea4-aa80-df30103e6305,family,Plantae,"",Simaroubaceae,t0002427,accepted
74facb33-45ae-40b9-9b16-78ebe17b6f7c,family,Plantae,"",Meliaceae,t0002428,accepted
c07b2ca0-a44d-4d18-a630-8f00669f9592,family,Plantae,"",Muntingiaceae,t0002429,accepted
10a6aba3-81de-4e81-9f27-55cffb906839,family,Plantae,"",Malvaceae,t0002430,accepted
6996f90d-d72f-4017-8600-e1686b1fdafa,family,Plantae,"",Thymelaeaceae,t0002431,accepted
129c910f-6320-4f17-9561-9d4d87273f8e,family,Plantae,"",Bixaceae,t0002289,accepted
a07b2eb3-9862-4b97-9e9a-36180ac6ad36,family,Plantae,"",Dipterocarpaceae,t0002432,accepted
5bae95f6-db1f-493e-b5d2-5ef542ad5694,family,Plantae,"",Akaniaceae,t0002433,accepted
6b69043b-9822-4a33-878f-7b7077b7b35a,family,Plantae,"",Tropaeolaceae,t0002434,accepted
ff237d84-bc9f-49df-80eb-10df7e98317a,family,Plantae,"",Moringaceae,t0003909,accepted
a819ffd9-36ab-4294-9fbc-3ea322061f33,family,Plantae,"",Caricaceae,t0002435,accepted
9308eb5d-53c3-46ae-819f-238025a0a0c7,family,Plantae,"",Resedaceae,t0003913,accepted
3b52c483-8750-444a-bb46-c49e4243aed8,family,Plantae,"",Capparaceae,t0002436,accepted
65757f0a-7120-4566-b81c-9a84ddb1e5e5,family,Plantae,"",Cleomaceae,t0002437,accepted
53afe283-43ac-42ac-98ef-028e48999cec,family,Plantae,"",Brassicaceae,t0002438,accepted
0986ec9a-d4d9-4ba9-ae4c-0d00e8c901e7,family,Plantae,"",Olacaceae,t0002439,accepted
5dc70505-e8bd-4596-84de-ab82d0a1ac68,family,Plantae,"",Opiliaceae,t0002440,accepted
c56a86ec-40b7-41b3-922d-115b2b66da28,family,Plantae,"",Balanophoraceae,t0002441,accepted
76bffcef-386b-4b82-afca-9add80e9fb85,family,Plantae,"",Santalaceae,t0002442,accepted
957bb184-1120-40a9-bedb-390ad9ef6b84,family,Plantae,"",Schoepfiaceae,t0002443,accepted
ba8dded2-991a-41e4-95e9-efea4235e7f4,family,Plantae,"",Loranthaceae,t0002444,accepted
730e0250-9d69-4b57-a8ae-a3b1fe0c219b,family,Plantae,"",Tamaricaceae,t0002445,accepted
8dbdc82e-31c3-477d-bac9-aec80082bff2,family,Plantae,"",Plumbaginaceae,t0002446,accepted
73fa9e28-069d-438d-8e72-3247e0a83f88,family,Plantae,"",Polygonaceae,t0002447,accepted
d72b1f22-af7f-4ad4-8fe4-495c7906bae8,family,Plantae,"",Droseraceae,t0002448,accepted
483ab3be-8807-4805-8673-a8291fc7f961,family,Plantae,"",Caryophyllaceae,t0002449,accepted
2759430f-4322-4369-bbad-ebf217bf6f72,family,Plantae,"",Amaranthaceae,t0002450,accepted
2a58d027-4d32-40e3-afa0-025266a7607a,family,Plantae,"",Aizoaceae,t0002451,accepted
2497996f-e142-4ca1-9607-a34832c92c5b,family,Plantae,"",Phytolaccaceae,t0002452,accepted
2fd7d2e7-04fe-4752-af34-d82df3d9f4a4,family,Plantae,"",Petiveriaceae,t0002453,accepted
07fb9192-c629-4ba1-ab05-403381a6dc8e,family,Plantae,"",Nyctaginaceae,t0002454,accepted
8cad6868-0961-4ca0-b442-f9316508bdcf,family,Plantae,"",Molluginaceae,t0002455,accepted
426dd066-b7da-4b18-90de-665ca23e66ca,family,Plantae,"",Didiereaceae,t0002456,accepted
e9e3231c-0baa-4485-9d78-d02821a3b0e6,family,Plantae,"",Basellaceae,t0002457,accepted
51852e5d-f530-4346-9eda-7d286d2c5099,family,Plantae,"",Talinaceae,t0002458,accepted
9e7f6684-7af6-47a4-af66-76ed4ee9e080,family,Plantae,"",Portulacaceae,t0002459,accepted
9a37cac5-3034-4838-a47a-7e2b095bb42c,family,Plantae,"",Cactaceae,t0002460,accepted
b7db5007-e31c-4fdd-b3f9-cb166d401322,family,Plantae,"",Nyssaceae,t0002461,accepted
92421016-8c14-4c4e-9c2b-191a9e9dec25,family,Plantae,"",Hydrangeaceae,t0002462,accepted
c114e2fa-169a-4a86-b94b-e9cada731f3b,family,Plantae,"",Cornaceae,t0002287,accepted
9a90e4da-805c-4959-b947-6598f0cca73d,family,Plantae,"",Balsaminaceae,t0002463,accepted
bb89cdc2-5f4e-4c03-b8da-63ba09c993ee,family,Plantae,"",Polemoniaceae,t0002464,accepted
c1ff0284-de0c-488a-8d51-0c2c0c9c4cdf,family,Plantae,"",Lecythidaceae,t0002465,accepted
b4637c75-51f4-4607-8a00-65b9566928d3,family,Plantae,"",Pentaphylacaceae,t0002466,accepted
f652fd42-da08-416b-aa23-86ceef49c413,family,Plantae,"",Sapotaceae,t0002467,accepted
bf4d0707-7a26-447e-8080-d919e6fdaef0,family,Plantae,"",Ebenaceae,t0002468,accepted
8be22fde-2d2b-4f7e-926c-d6eb28a4e0a4,family,Plantae,"",Primulaceae,t0002469,accepted
56c6e0a5-e006-4301-90fe-0e2dade1f8c0,family,Plantae,"",Theaceae,t0002470,accepted
c9a411ce-6ef5-4054-a20c-ef9ce162546c,family,Plantae,"",Symplocaceae,t0002471,accepted
38fb56a2-870c-4897-b3a9-f8b26fcb7dee,family,Plantae,"",Diapensiaceae,t0002472,accepted
8a5cd5e0-1385-44a2-8919-975d759812a3,family,Plantae,"",Styracaceae,t0002473,accepted
73b15ce0-cc67-48be-a44b-f185a473650b,family,Plantae,"",Sarraceniaceae,t0003914,accepted
e0e25c07-f5b7-4d27-b1f0-ed5722084978,family,Plantae,"",Actinidiaceae,t0002474,accepted
5cf5124c-c782-437a-ad5e-972684b056bb,family,Plantae,"",Ericaceae,t0002476,accepted
c259bd4c-6e65-4cdd-bd75-e255c32a398b,family,Plantae,"",Mitrastemonaceae,t0002475,accepted
19ed9e38-350c-4a4a-a95e-cadaaf2e56cd,family,Plantae,"",Icacinaceae,t0002243,accepted
1ba065a2-203b-4c1d-9872-79ea3a2d7827,family,Plantae,"",Eucommiaceae,t0002477,accepted
761a5fb9-5a4b-4a73-98ea-809f17dbbe29,family,Plantae,"",Garryaceae,t0002478,accepted
b4e7ee29-5ebd-4630-9518-6d069f98c5a2,family,Plantae,"",Rubiaceae,t0002479,accepted
bb5e55c6-5a01-415e-9aaa-9f68c30bf660,family,Plantae,"",Gentianaceae,t0002480,accepted
da47318a-2957-46a6-9968-2a732de6e826,family,Plantae,"",Loganiaceae,t0002481,accepted
e083476d-99e7-44a4-902d-9b8a0cc924fd,family,Plantae,"",Gelsemiaceae,t0003906,accepted
b13360bc-519c-41f9-91fe-dae52db2599f,family,Plantae,"",Apocynaceae,t0002288,accepted
4353f445-b8b2-43ec-96e3-cfdde8b6921d,family,Plantae,"",Boraginaceae,t0002482,accepted
89f875d8-c9a1-46ce-b9e1-587930a0f813,family,Plantae,"",Hydrophyllaceae,t0091708,accepted
315b6de4-3201-4841-b84c-de8d77b1faf7,family,Plantae,"",Heliotropiaceae,t0002486,accepted
4539c182-1e11-47b7-8bdd-75d1dd462e35,family,Plantae,"",Ehretiaceae,t0002485,accepted
69f5b4aa-317e-4ddd-9641-5e1132b121a1,family,Plantae,"",Cordiaceae,t0002484,accepted
fdbe8f8a-eb5e-47f8-aa6d-d37b05e41377,family,Plantae,"",Coldeniaceae,t0002483,accepted
d77af706-62eb-4a51-b3e3-246fdca3a552,family,Plantae,"",Convolvulaceae,t0002487,accepted
d0ee932d-401b-4129-bc82-41175cbb2829,family,Plantae,"",Solanaceae,t0002488,accepted
f0f51651-26e3-420e-b0da-a2bdeefa91f4,family,Plantae,"",Sphenocleaceae,t0002489,accepted
5c14d1ba-c1e7-4754-83f0-e067b886d52a,family,Plantae,"",Hydroleaceae,t0002490,accepted
967c0ab4-d1d1-441b-a505-d9b6eb2f4eb1,family,Plantae,"",Oleaceae,t0002491,accepted
9d94f30d-5071-43b5-8590-f8fab1b51a7f,family,Plantae,"",Gesneriaceae,t0002492,accepted
604337c2-79db-4b4a-bf48-176ca9feb5bf,family,Plantae,"",Plantaginaceae,t0002493,accepted
06004d6f-6687-464b-b876-1ffec05b4495,family,Plantae,"",Scrophulariaceae,t0002494,accepted
5d8202d3-70dd-4d7f-8744-7ee0369a6874,family,Plantae,"",Linderniaceae,t0002495,accepted
6ef69de1-3f76-414e-8f35-246bacb53c6f,family,Plantae,"",Pedaliaceae,t0002496,accepted
b6c1e049-e9e0-4af4-af3f-71804fe2e869,family,Plantae,"",Acanthaceae,t0002497,accepted
ef67e34d-d9db-4267-ad69-8099c73addfa,family,Plantae,"",Bignoniaceae,t0002498,accepted
143d4e63-56c2-4fa5-954f-108bd30be0f9,family,Plantae,"",Lentibulariaceae,t0002499,accepted
779cbcf9-dbf5-42f8-be6d-a841140cbc5c,family,Plantae,"",Verbenaceae,t0002500,accepted
3cf4290a-3f53-4a14-a416-ababa7919408,family,Plantae,"",Lamiaceae,t0002501,accepted
7fa718e1-7614-4cb8-876c-980756f1e2bd,family,Plantae,"",Mazaceae,t0002502,accepted
751055db-59b1-47d7-bbcc-62582b03c9dc,family,Plantae,"",Phrymaceae,t0002503,accepted
026f8106-5efe-4ea8-a523-7715dcae70b5,family,Plantae,"",Paulowniaceae,t0002504,accepted
7dc5b12d-4881-459c-8932-26fa6ef7e638,family,Plantae,"",Orobanchaceae,t0002505,accepted
94653c1b-3708-4c79-9443-a01fc913c873,family,Plantae,"",Stemonuraceae,t0002506,accepted
938b7b5a-ecaf-48e1-902f-424008be894e,family,Plantae,"",Cardiopteridaceae,t0002507,accepted
f6851395-5d55-471f-b0b0-2d60bf9f1654,family,Plantae,"",Helwingiaceae,t0002508,accepted
8667f9fc-0056-4622-8271-c7730fb8577d,family,Plantae,"",Aquifoliaceae,t0002509,accepted
395f352b-8551-4a89-bf02-5b7021115d91,family,Plantae,"",Campanulaceae,t0002510,accepted
f3a4eee5-9e00-4fdd-ab19-c399e0564a17,family,Plantae,"",Menyanthaceae,t0002511,accepted
ec481fbb-899a-49f3-86f8-afc3858f9f8b,family,Plantae,"",Goodeniaceae,t0002512,accepted
f50e7746-7c72-4e81-9f6f-68b33de13d71,family,Plantae,"",Asteraceae,t0002513,accepted
e749f097-667f-4585-a6ee-d5c02bc1a2f6,family,Plantae,"",Viburnaceae,t0091658,accepted
cc3af2f4-ddea-4b53-8b44-f0756a4135bd,family,Plantae,"",Caprifoliaceae,t0002515,accepted
ad68e6a2-d941-4867-8771-d560611d9b03,family,Plantae,"",Pittosporaceae,t0002516,accepted
46c53ce1-7610-4b5e-976e-ca9bf607c8fe,family,Plantae,"",Araliaceae,t0002517,accepted
98ad17db-cdd2-47ab-9663-2e21ca170e6e,family,Plantae,"",Apiaceae,t0002518,accepted
6327729e-dc18-4b3e-aa1e-81a91c17758a,family,Plantae,"",Typhaceae,t0002349,accepted
69e0b097-0a5c-429f-b94a-ec80390cc13f,phylum,Chromista,"",Oomycota,t0002870,deleted
8871622d-79fb-4cf3-81ce-17728fbec285,class,Chromista,"",Prymnesiophyceae,t0002906,deleted
3c916043-7c8f-4635-a364-a4c013f3995d,class,Protozoa,"",Myxomycetes,t0002915,deleted
dda23863-c926-4aee-9f19-e999052e6324,order,Plantae,"",Pyramimonadales,t0001624,accepted
63d4dce0-cc39-4f7d-b451-936c1d439b0f,genus,Plantae,"",Tetraselmis,t0025920,accepted
d3482b07-e2d4-4f23-a2c3-fc493e52de96,family,Plantae,"",Botryococcaceae,t0005021,accepted
db1592e6-96a3-4004-96a2-187575473655,genus,Plantae,"",Halosphaera,t0025701,accepted
e732a0a3-33e2-450c-9dbd-7a2358852e9b,family,Fungi,"",Grammotheleaceae,t0003469,deleted
914b45f6-870c-4066-883c-0a83d4da6b8b,phylum,Plantae,"",Chlorophyta,t0000093,accepted
6b7b23fb-0fbd-464e-a83d-b1b1b8aceb43,class,Plantae,"",Trebouxiophyceae,t0000461,accepted
83e18e56-c269-4560-bd38-fc4d5791c775,order,Plantae,"",Chlorellales,t0001537,accepted
35c2f033-7a05-4cf9-adbf-0c9690e9bdd3,family,Plantae,"",Chlorellaceae,t0005038,accepted
35098854-7b53-4742-aeef-00ffefad6a4c,class,Plantae,"",Chlorophyceae,t0000434,accepted
283849f4-b2af-4bf4-9f3c-56f652358855,order,Plantae,"",Tetrasporales,t0003035,accepted
393c1148-f3c6-43c9-911c-a83b19f73761,family,Plantae,"",Gloeocystaceae,t0005078,accepted
23bfdb90-a8a5-44f9-af78-cacd4bd0681b,family,Plantae,"",Palmellaceae,t0004093,accepted
6501640e-66ea-4632-a835-f6490684e2e3,class,Plantae,"",Ulvophyceae,t0000462,accepted
b9aa8575-b5b2-4b94-aaae-975548205a6e,order,Plantae,"",Ulvales,t0001653,accepted
cc55f162-08cd-448a-8588-1843fd021487,family,Plantae,"",Ulvaceae,t0005186,accepted
f0a6d155-fdc0-43d1-a604-09f466555ee8,order,Plantae,"",Volvocales,t0003036,deleted
d9d19103-642d-4a49-be74-302f14f70b1c,family,Plantae,"",Chlamydomonadaceae,t0004085,accepted
b5c53bc4-0e24-44a0-9c02-9f34a050960a,family,Plantae,"",Volvocaceae,t0005187,accepted
9dd6b26f-32e8-4819-ac92-6f03a537bbef,order,Plantae,"",Chlorococcales,t0003025,accepted
55942c25-1627-4c9b-8464-ffac1acf7c59,family,Plantae,"",Hydrodictyaceae,t0004101,accepted
10f5203a-4ba9-49f3-a703-c318f670715c,family,Plantae,"",Oocystaceae,t0005128,accepted
13cdd4ba-f0b9-4d6e-9542-f90c26e041d5,family,Plantae,"",Coelastraceae,t0005043,accepted
69e4f27b-69b1-4394-8de0-be0cf9c23061,family,Plantae,"",Scenedesmaceae,t0004087,accepted
a92f903f-458e-48ae-b2bd-8955fa675877,family,Plantae,"",Radiococcaceae,t0004097,accepted
d9765d5f-a491-4b8d-9c82-8bee784d611c,family,Plantae,"",Chlorococcaceae,t0005039,accepted
98d86732-4745-40d8-963d-d67af778ea43,family,Plantae,"",Dictyosphaeriaceae,t0005057,accepted
b657487b-ee2c-4674-8b40-2997a54fa551,order,Plantae,"",Oedogoniales,t0001597,accepted
41b34ef4-c5eb-4d04-a309-86fbc2ce0875,family,Plantae,"",Oedogoniaceae,t0005127,accepted
aab656bf-60d5-4db4-9a09-a533026836c9,class,Plantae,"",Zygnematophyceae,t0002886,deleted
0be36994-8b02-4bd1-b545-fe7e6107d910,order,Plantae,"",Zygnematales,t0001654,accepted
3783aa3a-fb32-4665-8ce6-fe30faa580bf,family,Plantae,"",Desmidiaceae,t0004086,accepted
e2c3e7cd-c6b1-4f35-aa5a-0e3c2511e94b,family,Plantae,"",Zygnemataceae,t0005190,accepted
c465fde5-a88f-40fe-ab32-7b6e8c5d5e36,family,Plantae,"",Mesotaeniaceae,t0005116,accepted
287e924b-3f31-4cc0-a935-b042b0c264d7,order,Plantae,"",Chaetophorales,t0001533,accepted
8315ece0-df0c-4802-be0b-f5d93a76baa3,family,Plantae,"",Chaetophoraceae,t0005035,accepted
5ee1f5d0-f953-4ee9-ba0f-34e707ecf113,order,Plantae,"",Ulotrichales,t0001652,accepted
d69051d7-3627-4f71-8305-c9b537b5f4a1,family,Plantae,"",Ulotrichaceae,t0005185,accepted
01a4e2d9-7fee-4153-abf4-2cfdea62f5a5,order,Plantae,"",Cladophorales,t0001540,accepted
7022349b-51ce-4c50-8eca-322622d0e364,family,Plantae,"",Cladophoraceae,t0005040,accepted
4d4dd13d-57ee-459d-81bd-407ba9f0928d,genus,Animalia,"",Totanus,t0093924,deleted
c71e4c49-439f-44ff-a4b0-edf58dc4c83f,genus,Animalia,"",Priotyrranus,t0093436,deleted
78dd95bc-1847-465e-9451-a3aff3275875,genus,Animalia,"",Cutilia,t0094274,deleted
b3aada60-2d13-4608-b8d9-bd69aa9e978b,genus,Plantae,"",Lycopodium,t0008975,accepted
e62c6509-bdbc-4bf3-b40f-7100d17a09d1,genus,Plantae,"",Lycopodiastrum,t0008974,accepted
48d7e4c4-4dbd-430b-be6e-b36b09fafe97,genus,Plantae,"",Lycopodiella,t0008973,accepted
e8e94a3e-e39a-420e-a3e8-2556e14a1bda,genus,Plantae,"",Huperzia,t0008971,accepted
91717c8f-4803-476c-9f3f-1cfea3c7ab78,genus,Plantae,"",Phlegmariurus,t0008972,accepted
0ab586a2-5000-41a9-8dd3-84787290ef64,genus,Plantae,"",Isoetes,t0008969,accepted
7e4a24b7-2e06-4f3c-b48f-81d7c1ce67e6,genus,Plantae,"",Selaginella,t0008970,accepted
40534cbd-e229-46fc-9d30-68ce236e9efc,genus,Plantae,"",Equisetum,t0008976,accepted
270e3cf8-e7e3-493b-b666-ef1fe59ca110,genus,Plantae,"",Psilotum,t0006922,accepted
5105fe87-2dde-4900-94c9-d8b713369070,genus,Plantae,"",Botrychium,t0008980,accepted
87bb8251-173d-4d53-9fbd-74f1ed3bee66,genus,Plantae,"",Helminthostachys,t0008979,accepted
5a4b6294-2f56-4e65-8a11-c5b3adb7c9a4,genus,Plantae,"",Ophioglossum,t0008978,accepted
16dbfeb5-b1ce-4c44-8b2b-00d29a500d95,genus,Plantae,"",Ophioderma,t0008977,accepted
9564f7a9-b452-413b-823e-2ae5c8f6660e,genus,Plantae,"",Ptisana,t0008985,accepted
0be21a98-b772-42c0-ae47-559a661f9d46,genus,Plantae,"",Angiopteris,t0008984,accepted
c27c7fa0-59d5-4e22-9ae1-b9d1c8dad5bd,genus,Plantae,"",Marattia,t0095579,accepted
d4d1a49c-851d-46ff-a067-9454c0729c28,genus,Plantae,"",Osmundastrum,t0008988,accepted
6d3ec509-513f-4988-885c-4720c8944a54,genus,Plantae,"",Osmunda,t0008987,accepted
7c90c90c-8a59-41c2-9e23-1deb80200e6a,genus,Plantae,"",Claytosmunda,t0008986,accepted
31770b37-7d18-4b6f-8cf6-790a24a7a05b,genus,Plantae,"",Plenasium,t0008989,accepted
14cd1aa7-1d1c-4321-9b3f-37482deff1ec,genus,Plantae,"",Hymenophyllum,t0008990,accepted
e9fb3932-46eb-4e53-8e96-ce0953bf408d,genus,Plantae,"",Cephalomanes,t0008993,accepted
3c6d3273-633f-46d6-bfab-4dfa27b60863,genus,Plantae,"",Abrodictyum,t0008991,accepted
cbaa0f6a-a21e-4f00-82c9-c2cecc741544,genus,Plantae,"",Trichomanes,t0094808,accepted
6f1fabb9-6d66-4dac-902d-492f2969e1e0,genus,Plantae,"",Callistopteris,t0008992,accepted
d3a7636c-020b-4e5d-9601-7a59938456df,genus,Plantae,"",Didymoglossum,t0008995,accepted
9629ae13-4b89-4b81-af6a-ad11c125bb41,genus,Plantae,"",Vandenboschia,t0008996,accepted
7353eb9e-3e87-481d-b8bd-657595c2d813,genus,Plantae,"",Crepidomanes,t0008994,accepted
3072ec96-7eb2-4b31-a2e1-d1f853ea0bd0,genus,Plantae,"",Diplopterygium,t0008998,accepted
8b200899-ac23-48d0-8889-763a3782ac34,genus,Plantae,"",Dicranopteris,t0008997,accepted
7758188e-736e-4288-aa0d-a82a679f417a,genus,Plantae,"",Gleichenia,t0094394,accepted
84346e7f-34a6-4f96-a530-db0d9f195696,genus,Plantae,"",Cheiropleuria,t0008999,accepted
edae016d-2565-4e56-98a9-a0eff444ae4c,genus,Plantae,"",Dipteris,t0009000,accepted
1568e73c-9a3e-42c3-8ed5-f180f2e9dd98,genus,Plantae,"",Lygodium,t0009001,accepted
f7329b7a-d2b3-4c1c-b72d-99059dfc448b,genus,Plantae,"",Actinostachys,t0009002,accepted
3fa78bbf-de71-4446-81ca-7f34b6b2a6f1,genus,Plantae,"",Schizaea,t0009003,accepted
3b2d6e3d-acff-4754-a94c-94f79807f6eb,genus,Plantae,"",Marsilea,t0009004,accepted
634fb272-089f-4ed9-9ffd-84af26e41861,genus,Plantae,"",Azolla,t0009005,accepted
d6f9bcff-bc77-4966-aa66-6011e042bae4,genus,Plantae,"",Salvinia,t0009006,accepted
73152f85-0825-4514-88e0-e10e1141a172,genus,Plantae,"",Plagiogyria,t0009007,accepted
952223f2-5a14-4d8b-adb4-6d0dd184a46e,genus,Plantae,"",Cibotium,t0009010,accepted
b2e67ac8-c2c9-4ace-82b2-cc1ac0939542,genus,Plantae,"",Alsophila,t0009008,accepted
59ea018e-ef7e-4a82-a462-7e7c77fbd65c,genus,Plantae,"",Cyathea,t0095326,accepted
92a5d8ed-237a-4336-9af1-d4658c10d9f9,genus,Plantae,"",Gymnosphaera,t0106928,accepted
b99ef3c4-233a-4947-899e-66ba6a77a605,genus,Plantae,"",Sphaeropteris,t0009009,accepted
7de14727-8344-4eae-be67-c221db6d09b5,genus,Plantae,"",Dicksonia,t0095789,accepted
6414646d-64ac-4432-b217-5cd07920041f,genus,Plantae,"",Lonchitis,t0095551,accepted
3004cd94-183f-4539-8ed2-d40da12c9591,genus,Plantae,"",Sphenomeris,t0094704,accepted
e6aa46cd-bdea-4bdd-95ff-2d9d5419ea13,genus,Plantae,"",Odontosoria,t0009012,accepted
70a84aaa-9c19-4d5d-81bc-f108d34d67fb,genus,Plantae,"",Osmolindsaea,t0009013,accepted
b30c54f0-67b1-4acd-96c0-2e144b8cbf6a,genus,Plantae,"",Tapeinidium,t0009014,accepted
412032b7-264b-468a-b04d-18de3b1ee9e0,genus,Plantae,"",Lindsaea,t0009011,accepted
ecadc27b-0c12-4c57-acc7-4f2a32f3a54d,genus,Plantae,"",Monachosorum,t0009036,accepted
a1ce3650-1fc1-49b6-940c-4460d7cfdd92,genus,Plantae,"",Pteridium,t0009038,accepted
06e13c13-7502-4bfb-9e99-a99d60664751,genus,Plantae,"",Hypolepis,t0009034,accepted
7a77cc38-f17e-4da6-9996-b4a04f85f743,genus,Plantae,"",Paesia,t0009037,accepted
23a3a30c-7dbb-4a1f-bd77-b194102719d8,genus,Plantae,"",Histiopteris,t0009033,accepted
e0e38713-0e8c-4a0a-8661-1b64c4207c99,genus,Plantae,"",Dennstaedtia,t0009032,accepted
6a05ed0c-8a3f-4384-906f-154f45e1eaa9,genus,Plantae,"",Microlepia,t0009035,accepted
60020018-4ccc-4197-9f38-8131c3585872,genus,Plantae,"",Coniogramme,t0009015,accepted
2e925cca-0847-4f39-9d4b-3080c729f2df,genus,Plantae,"",Cryptogramma,t0009016,accepted
c27a03fa-ef8a-4480-b4c8-7846c8252049,genus,Plantae,"",Acrostichum,t0009017,accepted
fbc612de-6152-41be-84c9-27ba1e114d00,genus,Plantae,"",Ceratopteris,t0009018,accepted
e7f38cf3-1f9d-47de-89b6-37bfa08fc42a,genus,Plantae,"",Anogramma,t0009019,accepted
cfe46c05-42f9-437b-9eeb-1a350a65b68c,genus,Plantae,"",Onychium,t0009020,accepted
180814a7-4b38-4b31-baff-93c4c68056b4,genus,Plantae,"",Pityrogramma,t0009021,accepted
16b17bfe-3a3f-4525-98ed-c013be82f08b,genus,Plantae,"",Pteris,t0009022,accepted
b42c1bb4-0cb0-402b-8dea-c2e6ce7cba0c,genus,Plantae,"",Taenitis,t0094752,accepted
f93a4d8d-308d-44ad-b67d-ae1ae662d7ff,genus,Plantae,"",Aleuritopteris,t0009023,accepted
9a9b753b-6e8f-4b73-92e7-1df360eb3576,genus,Plantae,"",Cheilanthes,t0009024,accepted
eb1bbe5b-8272-4fdf-aac4-4cf084a35a95,genus,Plantae,"",Doryopteris,t0009025,accepted
1b011310-3154-4fbb-8381-0690ecd66fe2,genus,Plantae,"",Hemionitis,t0094471,accepted
f64ef073-4fc8-4e31-8298-308654ddf86d,genus,Plantae,"",Mildella,t0102188,accepted
d1f61edd-0dcb-4e2e-99b2-1a85c23560aa,genus,Plantae,"",Paragymnopteris,t0009026,accepted
225f61a6-b54c-4b81-893f-3604b8506e64,genus,Plantae,"",Adiantum,t0009028,accepted
ff80972c-91e6-467d-9f5a-57094ed7ff2d,genus,Plantae,"",Antrophyum,t0009029,accepted
8a4b0255-5a98-4a93-a374-008a23cb4647,genus,Plantae,"",Haplopteris,t0009030,accepted
ae601e72-a0d6-4736-8619-983eedea6ebe,genus,Plantae,"",Vittaria,t0094858,accepted
f82119f5-3c1d-437e-a215-dfb06097274d,genus,Plantae,"",Vaginularia,t0009031,accepted
