TT_taxonUUID,TT_taxonRank,TT_kingdom,TT_taiCOLNameCode,TT_simplifiedScientificName
bc9a5f78-b433-4ba5-abf7-dbc309076351,infraspecies,Plantae,t0086682,Chodatella chodatii chodtii
72ec0524-8287-4d3a-81b4-2c434649b8aa,infraspecies,Plantae,t0086868,Kirchneriella aperta aperta
1f938602-8d4f-4f24-aff2-c14c3ded7176,infraspecies,Plantae,t0086870,Kirchneriella dianae dianae
7542609c-fe71-40b6-ae51-8d28c0697874,infraspecies,Plantae,t0086998,Scenedesmus acuminatus acuminatus
9e91957e-07f2-42ca-87f8-29e705765f23,infraspecies,Plantae,t0087010,Scenedesmus circumfusus bicaudatus
f8cc33af-532a-416d-b60c-fd3db4156add,infraspecies,Plantae,t0087015,Scenedesmus lefevrii lefevrii
8943043d-8c86-4448-adf0-961a514e5812,species,Plantae,t0075794,Scenedesmus longispina
16c40fc4-d499-49b8-b4e4-583dc4a57389,infraspecies,Plantae,t0087032,Scenedesmus spinosus bicaudatus
e807d16a-bc07-4861-953d-7829f5486710,infraspecies,Plantae,t0087081,Tetraedron pentaedricum pentaedricum
a220e6c3-52ec-4e85-9dc7-798a7df0be17,infraspecies,Plantae,t0087083,Tetraedron regulare incus
ba033b1c-2231-465d-99c2-980f76f65eff,infraspecies,Plantae,t0086744,Cosmarium moerlianum brasiliense
570c4150-4928-4191-ab29-ddfb385ab2f3,infraspecies,Plantae,t0086749,Cosmarium punctulatum subpunctulatum
bcc5b306-5eaf-4508-a3d9-b50b3fbaa0dc,infraspecies,Plantae,t0086752,Cosmarium sportella sportella
b34f05f9-ac38-4fd6-9964-d9d88f5d8411,infraspecies,Plantae,t0086754,Cosmarium subgranatum borgei
e656060c-d321-4ea1-a4d6-260aefe03a8e,species,Plantae,t0074323,Hyaloraphidium contotum
83131693-7026-46e3-b12f-89b272a75a3c,infraspecies,Animalia,t0085859,Loxia curvirostra japonica
71e0d009-f8f2-43f6-8a8c-c136574d5546,infraspecies,Animalia,t0085321,Balaenoptera edeni brydei
7676cf9a-9a80-489e-8271-9d6b92021024,infraspecies,Animalia,t0085056,Shijimia moorei taiwana
4a1f1614-0ad5-4c87-890c-f7696795d17c,infraspecies,Animalia,t0085722,Habroloma griseonigrum chionochaetum
acc1a518-e50d-4c5d-b2f0-6351999bf9a2,infraspecies,Animalia,t0085456,Chrysodema lewisii nakatai
7a754b0d-4156-48a3-b21d-6874244d76ae,infraspecies,Animalia,t0085133,Elephantomyia major major
9f92662d-1859-49e7-a0be-9272a8ab6e80,superphylum,Podiata,t0000008,Fungi
97b698cf-6a5f-4105-a422-917a0df60c68,infraspecies,Animalia,t0085827,Leptobelus gazella sauteri
45b6a136-54d4-4adf-a0a1-eeac6bda41d0,infraspecies,Animalia,t0086442,Xylotrechus subscalaris basalis
ea50f62e-948e-4e3a-aa7f-fb7da951f9e3,infraspecies,Animalia,t0097804,Cosmia restituta picta
aed82ffa-1f71-4f59-91be-0e47b572e5bf,infraspecies,Animalia,t0101074,Eupithecia likiangi pedisequa
3b403c32-caf1-4cbf-acb6-8b1a2eb434ae,infraspecies,Animalia,t0029088,Eupithecia robiginascens flexicornuta
8ef80f7a-ad73-4ab5-8e62-88f991f9339d,infraspecies,Animalia,t0029400,Graphium mullah chungianus
6a5f97a6-558e-4792-8dd9-24233b32ea00,infraspecies,Animalia,t0030920,Delias acalis acalis
23a13f43-d602-4dbe-bec5-4d4f5e452433,infraspecies,Animalia,t0030922,Delias pasithoe pasithoe
ef89a149-c5a9-4256-940a-261fab56dfb3,infraspecies,Animalia,t0084565,Pyrgus maculatus bocki
02ec5f81-b794-412e-bc91-bc24552d8eed,infraspecies,Animalia,t0101067,Pseudocoladenia dan fabia
76f17fcc-1311-4835-a037-05f6126d94af,infraspecies,Animalia,t0084978,Potanthus confucius confucius
a1e4ecc0-5930-43db-9db1-92bd302faf13,infraspecies,Animalia,t0085027,Telicota colon stinga
0ac37021-d481-4e4b-a72c-f7b7539a86c4,infraspecies,Animalia,t0084702,Caltoris bromus bromus
b345e5e2-e76c-4850-8d16-2c65e21700c6,infraspecies,Animalia,t0084658,Anthocharis scolymus scolymus
c9a696f9-7831-4297-a49e-5472af83b6b1,infraspecies,Animalia,t0027177,Ixias pyrene pyrene
2d88ff7e-2bb5-46fc-a15a-56c302890a78,infraspecies,Animalia,t0084806,Graphium mullah mullah
6d41873c-78de-4ece-8592-5b75c4427903,infraspecies,Animalia,t0084943,Papilio paris paris
adcad1b2-4428-49b7-af3c-224aaba3a7e6,infraspecies,Animalia,t0085824,Lemula formosana formosana
1025ef08-acbc-403c-aa5f-c5d8ae6e826d,infraspecies,Animalia,t0085823,Lemula formosana aenea
5a84bfe0-081d-4961-9b29-ba7bee16b408,infraspecies,Animalia,t0084799,Gandaritis pseudolargetaui taiwana
67c03ba1-750c-4583-a703-793de565d938,infraspecies,Animalia,t0032822,Sibatania arizana arizana
267929f2-2985-476b-a5e9-580c3a75b634,infraspecies,Animalia,t0084530,Ammatho karenkensis wushipheri
b8cfd8da-3097-4a22-9f09-885925c9405a,infraspecies,Animalia,t0085257,Anthaxia huashanica sculpticollis
2469d5ee-77c4-4442-bf4e-942d50902b20,infraspecies,Animalia,t0028326,Trichopterigia sanguinipunctata sanguinipunctata
1fa90c9b-4d3a-4849-99fb-a591461abc14,infraspecies,Animalia,t0084740,Colias erate sinensis
c05b9690-698a-4029-b80c-8d9bab383843,infraspecies,Animalia,t0084932,Papilio bianor bianor
603f2f01-4e9c-49eb-9b0f-789111addc70,infraspecies,Animalia,t0101483,Lebeda nobilis nobilis
fd7432d3-acd2-47f2-b5c8-442c77742be7,infraspecies,Animalia,t0057721,Appias albina darada
53a64f94-f150-423b-8be6-1aa12fea3a20,infraspecies,Animalia,t0029553,Hebomoia glaucippe glaucippe
eae6bbe2-15e1-43b9-9302-5f1119c01a25,infraspecies,Animalia,t0105418,Artipe eryx eryx
15975879-430d-4e24-a3ae-de73aa4e198c,infraspecies,Animalia,t0032996,Spindasis syama lamuae
531b0637-c4d0-444f-98a3-eeba458f6ac9,infraspecies,Animalia,t0084701,Callopistria maillardi maillardi
22c80f43-cd3d-4f03-957f-43541a1e0b39,infraspecies,Animalia,t0105417,Tongeia filicaudis filicaudis
c577a715-aea4-4622-ba42-3aa9c580c936,infraspecies,Animalia,t0057900,Bastilla joviana joviana
1d9f9c65-70c0-4a3d-96a0-57847a30e391,infraspecies,Animalia,t0085023,Taraka hamada isona
fc61b96b-871e-4662-a57b-1d40ffb4e0a6,infraspecies,Animalia,t0084551,Heliophorus ila chinensis
e8ed215a-6361-44f7-902a-e09f39e18d4c,infraspecies,Animalia,t0084535,Arhopala rama ramosa
84b07d16-3ef3-4254-897f-58786564add7,infraspecies,Animalia,t0027185,Jamides bochus plato
3f23896d-4d6f-4812-9f46-2c31c75ae129,infraspecies,Animalia,t0084554,Jamides bochus herodicus
e35ea0c7-e783-485f-a2a4-b67fdff40e8f,infraspecies,Animalia,t0105403,Zizeeria maha maha
88530bfb-9452-4cf2-a741-6e6d3ae129c5,infraspecies,Animalia,t0085065,Hypocala deflorata deflorata
22e95ab8-8a11-4fa8-a68b-cea7317124a9,infraspecies,Animalia,t0028617,Zizina otis otis
5d575722-40d7-43fa-ad82-9ad3774b83cb,infraspecies,Animalia,t0084527,Acytolepis puspa gisca
040233e8-130b-4f91-957b-b7451f9f4922,infraspecies,Animalia,t0085058,Chilades pandava pandava
cc543dac-bcd3-4194-96ee-7d2abd8b8212,infraspecies,Animalia,t0084919,Oroplexia fortunata fortunata
e9b0dc34-c22a-49a7-a779-542afdb1dbd6,infraspecies,Animalia,t0084714,Catoria olivescens olivescens
03b72168-32d4-4004-8620-abbafa769a9e,infraspecies,Animalia,t0099029,Syntypistis cyanea cyanea
49395a43-358b-46f8-bf58-2785ead757a1,infraspecies,Plantae,t0053131,Corydalis pallida pallida
2184cf16-84e5-4401-b734-4fbc838e7e1e,infraspecies,Animalia,t0033190,Syntypistis subgeneris subgeneris
e6dd3f81-848e-4d8e-b83f-dfed87be2971,infraspecies,Animalia,t0030200,Catopsilia pomona pomona
753c6697-dfae-4f68-ab09-06117cb1e772,infraspecies,Animalia,t0030201,Catopsilia pyranthe pyranthe
a6201b17-ecd5-4b15-a6ad-1d46de7ed438,infraspecies,Animalia,t0085693,Gargara pallida lineata
ebc78d7f-8c97-460d-9d13-c7fe7a8b6a15,infraspecies,Animalia,t0085454,Chrysodema dalmanni penghuensis
7522ca36-5664-4be7-823d-41e3646143b4,infraspecies,Animalia,t0084653,Ambulyx ochracea ochracea
4e36290c-adc7-4af1-9256-cd7eae915641,infraspecies,Animalia,t0086213,Rhyparus kitanoi taiwanus
7ee17ec9-e583-4922-8f9a-9d9fcd55b0f3,infraspecies,Animalia,t0084973,Polyptychus chinensis chinensis
78161fa1-cb1e-445b-b541-e3500c3da6be,infraspecies,Animalia,t0084709,Catocala seiohbo sanctocula
b9ff1808-29aa-413e-8443-741ac7ab7237,infraspecies,Animalia,t0105420,Theretra clotho clotho
2991ff57-bdb8-40a1-ade8-d824bdb8affb,infraspecies,Animalia,t0085586,Diploptera nigrescens nigrescens
fddf6c6f-0b9d-4ce0-8fa3-33f7420dd632,infraspecies,Animalia,t0099135,Theretra nessus nessus
71cecbca-45a8-4317-b59b-15d712b16b62,infraspecies,Animalia,t0099203,Tosirips perpulchrana perpulchrana
6e0f9674-fc59-40c6-ae9a-901dae9f7bc8,infraspecies,Animalia,t0085453,Chrysochroa fulgidissima fulgidissima
a5b47c48-1f8b-44b8-8f62-5276920f648c,infraspecies,Animalia,t0084859,Lymantria xylina xylina
1cbebab3-5cb9-4258-926e-45059f72cd41,infraspecies,Animalia,t0030907,Data thalpophiloides thalpophiloides
a3b14438-ee2d-4458-8894-648e08a58f1b,infraspecies,Animalia,t0051856,Megaceramis clara clara
51b6cb6c-aa1f-4042-a657-57c075149101,infraspecies,Animalia,t0085105,Rhipidia formosana formosana
9eb0ad5d-6ea4-42d4-9534-1d497cc85f7d,infraspecies,Animalia,t0084918,Oroplexia erinacea erinacea
aa306f68-54e3-419d-9063-e392bc8419d8,infraspecies,Animalia,t0031778,Phaeochrous emarginatus emarginatus
973c047f-5bf8-4c6d-bdfb-54f3a0784532,infraspecies,Animalia,t0031172,Nola lucidalis nephodes
d0c975dc-1c98-4bc1-8673-2180bbadbe02,infraspecies,Animalia,t0100371,Lema (Quasilema) trivittata trivittata
3eff4e19-ba42-464e-95da-3ecc12d5f79f,infraspecies,Animalia,t0030636,Colpodes acroglyptus acroglyptus
34d88726-15ed-4e03-a560-3ff88ff60cc7,infraspecies,Animalia,t0100090,Archicolliuris bimaculata bimaculata
3af3e0e8-b479-4c18-bc71-2acee0dc85c0,infraspecies,Animalia,t0101493,Cleora contiguata contiguata
8fd11032-6087-4a1a-809a-6ffb93c213b9,infraspecies,Animalia,t0100635,Ophionea ishiii ishiii
529ab018-6f78-4040-ac2b-516d5b0e91c5,infraspecies,Animalia,t0027818,Maxates versicauda versicauda
dc88be49-9ca2-4c77-bece-eaeca4918ecc,infraspecies,Animalia,t0105421,Mixochlora vittata vittata
e1dee10f-c79c-48f2-a4ba-7912c8f0db40,infraspecies,Animalia,t0084913,Odontopera insulata insulata
116ad804-7689-4643-8eb1-4b1dd4e1125e,infraspecies,Animalia,t0101479,Pingasa alba alba
5b697f0e-e7c2-40a8-8e7b-8db38dc8bb03,infraspecies,Animalia,t0032716,Scopula impersonata impersonata
49d4f75b-c942-4c0d-8e96-0b60c9dd7404,infraspecies,Animalia,t0032719,Scopula mecysma mecysma
9296288a-de31-48bd-9336-96870a2e23c1,infraspecies,Animalia,t0030809,Cyana hamata hamata
86ffe68d-5938-4317-a0ad-faa949171d7c,infraspecies,Animalia,t0084826,Hyposidra talaca talaca
ebf99845-3cba-4d53-8dbb-37c056f3d5c4,infraspecies,Plantae,t0058617,Neolitsea aciculata aciculata
132baf43-cc5f-4ff4-9cbc-0f56416896ef,infraspecies,Animalia,t0032912,Smerinthulus mirabilis mirabilis
c651bd03-f078-4f3c-81ab-f5a7eb567b7f,infraspecies,Animalia,t0033421,Togaritensha curvilinea curvilinea
6bacaf64-48f2-45d5-84a9-808b3e4490f4,infraspecies,Animalia,t0084555,Jamides celeno lydanus
4a79a9f3-1176-4755-a306-adb9aeecd508,infraspecies,Animalia,t0084911,Odonestis pruni rufescens
2f9140bf-3f02-414a-8ad0-e40f3b2608da,infraspecies,Animalia,t0057635,Ammatho karenkensis karenkensis
6fae1aa0-c940-4920-b376-4f87e54819c9,infraspecies,Animalia,t0030516,Chrysozephyrus mushaellus mushaellus
43fa4921-4da3-48cb-b412-4d81d282d2e7,infraspecies,Animalia,t0085455,Chrysodema eximia berliozi
daf19282-1d4e-4ecd-b726-38c4bb0d3826,infraspecies,Animalia,t0084970,Polia gigantea gigantea
d4b5a246-88b0-4224-85e4-bcee6f211fa6,infraspecies,Animalia,t0030404,Chinasa costalis bicoloriceps
4f0be4a6-493e-4241-96ae-1e7ff4383fbc,infraspecies,Animalia,t0031211,Nyctemera carissima formosana
a7cb893e-15b5-4925-b8b5-4cc5238ec39c,infraspecies,Fungi,t0058574,Mucor circinelloides circinelloides
65906c59-6ce0-49ee-ba46-320fe054c106,family,Chromista,t0003328,Australiascaceae
f01c72b4-0b24-4dff-b627-dc75a9d6466f,family,Chromista,t0003520,Linocarpaceae
79799ebe-55e6-4ebf-a5c8-6a4640da13b2,infraspecies,Fungi,t0058919,Daedaleopsis confragosa confragosa
af2e5175-3f53-4745-abf0-d0e66880a01e,genus,Protozoa,t0092035,Tripos
0834da11-53db-4fcd-97a2-da846e9af213,infraspecies,Chromista,t0087416,Chloridium virescens chlamydosporum
f775a0d3-145a-4820-93a8-bacbaf2c8463,infraspecies,Animalia,t0101017,Lanius excubitor pallidirostris
d4462017-0b38-4b00-9bd5-5505d8668eac,species,Animalia,t0101168,Pycnonotus sinensis formosae × Pycnonotus taivanus
a50fc7b8-0829-48ab-ad5f-2f6eda2f9379,species,Animalia,t0101167,Garrulax canorus × Garrulax taewanus
2610d703-9b56-47ac-8d36-27175d63412a,infraspecies,Animalia,t0029111,Euryobeidia languidata languidata
c172503c-1dc2-4343-97df-ef02aaa25cbd,infraspecies,Animalia,t0057127,Hemiglaea costalis costalis
e3625327-5e57-470a-8231-8d03edd34026,infraspecies,Animalia,t0097338,Hypersypnoides submarginata submarginata
6f09ac00-849e-488c-83cb-4b30e8e2c277,phylum,Podiata,t0001045,Rozellomycota
9bd0f7a0-166b-4c04-91d4-44bc997ae3e8,phylum,Podiata,t0000086,Basidiomycota
254dde54-da79-4530-b968-6e003eb136cc,phylum,Podiata,t0000085,Ascomycota
c41ced75-be85-4a7c-a223-8dfe267cc4fd,phylum,Podiata,t0000072,Microsporidia
4907ba20-2030-4968-8492-65c1d47f7676,subphylum,Podiata,t0000160,Pezizomycotina
3d463226-e913-41aa-a1fa-aca2abe82d95,infraspecies,Animalia,t0102335,Amaurornis phoenicurus leucomelana
80ed5264-c108-4770-97db-7387113daa02,infraspecies,Plantae,t0086801,Euastrum sinuosum perforatum
5c500c82-521b-464e-9006-341a76b59496,infraspecies,Animalia,t0057093,Cyclophora intermixtaria intermixtaria
dd0a0196-62dc-4eda-bdf1-77084f4547fe,infraspecies,Animalia,t0098828,Scriptoplusia nigriluna nigriluna
514c5987-3c7f-45f6-b2f6-b16bb7f0bfcc,infraspecies,Animalia,t0099030,Syntypistis nigribasalis nigribasalis
69841dfd-1e8e-460e-8211-0058abb31f1a,infraspecies,Animalia,t0096957,Eucriotettix oculatus oculatus
d203668b-ebf0-4934-a220-c354b9fa3104,infraspecies,Animalia,t0099222,Traulia ornata ornata
34f6a90a-fa71-4f99-bda6-c53d53081cf8,infraspecies,Animalia,t0101094,Catocala macula macula
07158031-07ad-4937-ae21-dba5a3f5f3ff,infraspecies,Animalia,t0097772,Conocephalus japonicus japonicus
903d2e82-3e79-4e3d-ac06-6193c6042064,infraspecies,Animalia,t0057099,Dysaethria erasaria erasaria
acea7887-71ca-4290-86a0-80c57dd914ae,infraspecies,Animalia,t0085190,Aethes cnicana taiwanica
ebeef434-c3aa-4f3b-96e4-8817f5152807,infraspecies,Animalia,t0057142,Macroglossum faro faro
96ce14ec-e453-48fc-ba08-93f24c4a7cbd,infraspecies,Animalia,t0098220,Oxya japonica japonica
0fbc6fa3-8e42-4354-b6d7-7bea8d041b22,genus,Chromista,t0008771,Zignoëlla
1a03550d-c74e-4e2d-94be-2157f616ee66,infraspecies,Animalia,t0086332,Tectocepheus velatus velatus
f62e7892-47ae-459c-a078-edc6a6dcbbbd,genus,Protozoa,t0094198,Codonellopsis
5a2ef6dd-45d3-4e0d-ae18-6c8ecaf6fa78,genus,Fungi,t0025322,Discosphaera
5458294a-bb3f-4aaf-8c80-aa04fe1ebbe8,species,Protozoa,t0028370,Ceratium symmetricum
fc983799-1b2c-4f03-8add-f39aba3484bf,infraspecies,Plantae,t0086768,Deschampsia cespitosa cespitosa
58fc16d2-a9f9-40e3-b8d7-3f3c81b66d34,species,Animalia,t0029328,Ginebis convexiuscula
d9e02467-0bd1-470c-b6e9-4dd341bb66e1,species,Fungi,t0043722,Rhizopus chinensis
c6edbe86-37a3-4b70-a598-2c175e04614f,species,Fungi,t0043724,Rhizopus oligosporus
00c4480c-82b3-41a8-8e2d-cf6115b1ea36,infraspecies,Animalia,t0085384,Capra aegagrus hircus
e7fcc177-ddde-4e80-8519-e09dd930bb17,species,Animalia,t0087773,Epinephelus fuscoguttatus × Epinephelus lanceolatus
fddc3400-0932-4f43-be55-815acd02c15e,infraspecies,Animalia,t0084983,Pseudocoladenia dan dan
0f102248-82c8-4a05-858d-8e69778b24e7,infraspecies,Animalia,t0029821,Hypolimnas anomala truentus
c9da62be-bf5e-4cdd-b28c-c8f8645fad60,infraspecies,Animalia,t0095969,Kaniska canace canace
63886265-d37f-4635-a277-822ec340edfb,infraspecies,Animalia,t0098029,Neptis hylas hylas
2f2773ec-4cdc-4d13-aff6-f176b267207d,infraspecies,Animalia,t0098328,Parantica aglea melanoides
c43e1a7e-e9c5-4748-8447-4dfdf4f5960a,infraspecies,Animalia,t0098563,Polygonia c-aureum c-aureum
ed07fbd1-430a-4546-b1b8-ac94b954df1c,infraspecies,Animalia,t0100996,Telchinia issoria issoria
90d29aad-2c5d-4053-8f23-dfe2e792c747,infraspecies,Animalia,t0100998,Tirumala ishimoides sontinus
2de40b01-50c6-44b9-a075-788f96e643aa,infraspecies,Animalia,t0101004,Ypthima esakii esakii
77c8b891-9498-4e93-9358-d0951170975c,infraspecies,Animalia,t0101005,Ypthima norma norma
1d0a213c-c5cc-4fb5-bfde-ff8da1896128,infraspecies,Animalia,t0101014,Kaniska canace ishima
017e0475-ada7-40f4-b9c6-8c1c1178a7c2,infraspecies,Animalia,t0101018,Lethe europa beroe
28d127e2-83b2-4811-b098-6078ca171b8d,infraspecies,Animalia,t0101019,Lethe rohria permagnis
4b643577-aece-4003-bcbe-bd8e0adecc9d,infraspecies,Animalia,t0101020,Limenitis jina sauteri
01922a7a-c364-4a9f-9c1b-8ae7bf10c12f,infraspecies,Animalia,t0101021,Limenitis sulpitia sulpitia
8c7a606b-02e3-460b-bf2d-6d7ad966967c,infraspecies,Animalia,t0101035,Nacaduba kurava euplea
cd500c05-c2a1-4c09-a817-5d59599b174e,infraspecies,Animalia,t0101040,Neptis soma ominicola
0a59b985-8f0c-431b-9fd2-3a8e1e8f9e2c,infraspecies,Animalia,t0101051,Papilio machaon schantungensis
05900483-949b-4ce6-b64c-00a57863750a,infraspecies,Animalia,t0101081,Graphium sarpedon sarpedon
9e641b5f-e82c-4e8a-9b91-5315e459dbf6,infraspecies,Animalia,t0101085,Hypolimnas bolina philippensis
aa205d4e-3a56-4736-bd50-2b23d17d094a,infraspecies,Animalia,t0101087,Boloria palina yangi
d36e746e-03a5-43d6-af9b-1c9a856da2c3,infraspecies,Animalia,t0101107,Cyrestis thyodamas chinensis
c2ac272b-99ed-4519-9d74-65f17a51963a,infraspecies,Animalia,t0101121,Astictopterus jama chinensis
301e57fa-0a43-4b53-b621-c47f7b0d8ee0,infraspecies,Animalia,t0105431,Papilio agenor agenor
3aea498c-a638-4e2b-99f8-ea9077952794,infraspecies,Animalia,t0102329,Pseudagkistrodon rudis rudis
435e630a-c310-47e3-bc23-d4e9a74cd014,infraspecies,Animalia,t0100974,Pseudoxenodon stejnegeri stejnegeri
18dd97ee-d04e-4ed5-ae81-5d8e89b4558a,infraspecies,Animalia,t0102401,Mauremys mutica mutica
276ef774-5250-4394-aa20-96abc01a9ee9,infraspecies,Animalia,t0102402,Takydromus kuehnei kuehnei
7b45175d-8bb9-464f-a1ba-a33c4a7dbac8,infraspecies,Animalia,t0102407,Sibynophis chinensis chinensis
52388e0a-4398-45c2-8512-74c9c7d6e3d5,infraspecies,Animalia,t0102406,Lycodon ruhstrati ruhstrati
a520128b-8965-46e0-9044-e9261ec980eb,infraspecies,Animalia,t0102403,Achalinus formosanus formosanus
fad8855a-c629-45ac-ba70-b5a7e97922a8,infraspecies,Animalia,t0102404,Calamaria pavimentata pavimentata
b8d20e1c-90ed-46c9-97e5-9fa7a47731c9,infraspecies,Animalia,t0102405,Lycodon rufozonatus rufozonatus
53dc200d-fcc9-4312-8254-e2e4ed084a16,infraspecies,Animalia,t0102408,Trimeresurus stejnegeri stejnegeri
3bf41844-d824-4126-89b7-35abd27ffadf,infraspecies,Animalia,t0101024,Mareca strepera strepera
1d99b38a-7163-4b9f-9693-a792660ee115,infraspecies,Animalia,t0032183,Psammodynastes pulverulentus papenfussi
8989ce3a-1469-4e44-83e7-1d441abbf286,infraspecies,Animalia,t0057686,Anser anser domesticus
84abc7e0-53bf-4733-a52e-871cb611d1f3,infraspecies,Animalia,t0100990,Sterna hirundo hirundo
