taxonUUID,taxonRank,parentUUID,kingdom,simplifiedScientificName,nativeness,protectedStatusTW,categoryRedlistTW,categoryIUCN,groupID,reason,check_column,filtered_values,TT_URL
2493a013-eb42-4ebc-bb86-050970c94fe4,infraspecies,12058242-9d4b-443f-869c-b1227fd1166a,Animalia,Equus zebra zebra zebra,"",珍貴稀有保育類野生動物,"","",12058242-9d4b-443f-869c-b1227fd1166a,IUCN紅皮書不同,categoryIUCN,"易危（VU, Vulnerable）;",https://vvtaxatree.tbn.org.tw/taxa/2493a013-eb42-4ebc-bb86-050970c94fe4
124a39ee-9aa4-4ce3-8a38-b45c0529b2c2,species,64fdff0c-91b7-4894-a678-491e5e8ccd1c,Plantae,Saccolabiopsis viridiflora,原生 Native,"","","",124a39ee-9aa4-4ce3-8a38-b45c0529b2c2,國內紅皮書不同,categoryRedlistTW,";瀕危（EN, Endangered）",https://vvtaxatree.tbn.org.tw/taxa/124a39ee-9aa4-4ce3-8a38-b45c0529b2c2
c7e9dab1-4c63-47cb-bbbf-dea5a05fbaf4,infraspecies,124a39ee-9aa4-4ce3-8a38-b45c0529b2c2,Plantae,Saccolabiopsis viridiflora taiwaniana,原生 Native,"","瀕危（EN, Endangered）","",124a39ee-9aa4-4ce3-8a38-b45c0529b2c2,國內紅皮書不同,categoryRedlistTW,";瀕危（EN, Endangered）",https://vvtaxatree.tbn.org.tw/taxa/c7e9dab1-4c63-47cb-bbbf-dea5a05fbaf4
12893a44-eca8-44a1-955f-970705f53bc4,species,bca9f77d-8ad4-46a4-afaa-ceb6de4cb5a3,Animalia,Manis pentadactyla,原生 Native,瀕臨絕種保育類野生動物,"易危（VU, Vulnerable）","極危（CR, Critically Endangered）",12893a44-eca8-44a1-955f-970705f53bc4,保育等級不同,protectedStatusTW,瀕臨絕種保育類野生動物;珍貴稀有保育類野生動物,https://vvtaxatree.tbn.org.tw/taxa/12893a44-eca8-44a1-955f-970705f53bc4
806fa9d6-73f9-4755-beb6-199f7b4fb990,infraspecies,12893a44-eca8-44a1-955f-970705f53bc4,Animalia,Manis pentadactyla pentadactyla pentadactyla,原生 Native,珍貴稀有保育類野生動物,"易危（VU, Vulnerable）","",12893a44-eca8-44a1-955f-970705f53bc4,保育等級不同,protectedStatusTW,瀕臨絕種保育類野生動物;珍貴稀有保育類野生動物,https://vvtaxatree.tbn.org.tw/taxa/806fa9d6-73f9-4755-beb6-199f7b4fb990
12893a44-eca8-44a1-955f-970705f53bc4,species,bca9f77d-8ad4-46a4-afaa-ceb6de4cb5a3,Animalia,Manis pentadactyla,原生 Native,瀕臨絕種保育類野生動物,"易危（VU, Vulnerable）","極危（CR, Critically Endangered）",12893a44-eca8-44a1-955f-970705f53bc4,IUCN紅皮書不同,categoryIUCN,"極危（CR, Critically Endangered）;",https://vvtaxatree.tbn.org.tw/taxa/12893a44-eca8-44a1-955f-970705f53bc4
806fa9d6-73f9-4755-beb6-199f7b4fb990,infraspecies,12893a44-eca8-44a1-955f-970705f53bc4,Animalia,Manis pentadactyla pentadactyla pentadactyla,原生 Native,珍貴稀有保育類野生動物,"易危（VU, Vulnerable）","",12893a44-eca8-44a1-955f-970705f53bc4,IUCN紅皮書不同,categoryIUCN,"極危（CR, Critically Endangered）;",https://vvtaxatree.tbn.org.tw/taxa/806fa9d6-73f9-4755-beb6-199f7b4fb990
1353c6f7-ea3d-4e3f-b079-81779ecab17b,species,b58ed814-b7d8-4519-ab01-7d166e579b1b,Animalia,Arenaria interpres,原生 Native,"","接近受脅（NT, Near Threatened）","接近受脅（NT, Near Threatened）",1353c6f7-ea3d-4e3f-b079-81779ecab17b,IUCN紅皮書不同,categoryIUCN,"接近受脅（NT, Near Threatened）;",https://vvtaxatree.tbn.org.tw/taxa/1353c6f7-ea3d-4e3f-b079-81779ecab17b
a71fad2a-1d85-42b3-8928-4d34884c0f01,infraspecies,1353c6f7-ea3d-4e3f-b079-81779ecab17b,Animalia,Arenaria interpres interpres interpres,原生 Native,"","接近受脅（NT, Near Threatened）","",1353c6f7-ea3d-4e3f-b079-81779ecab17b,IUCN紅皮書不同,categoryIUCN,"接近受脅（NT, Near Threatened）;",https://vvtaxatree.tbn.org.tw/taxa/a71fad2a-1d85-42b3-8928-4d34884c0f01
163f13dd-975e-4589-a822-dcca68c50dc1,species,59a8e175-9433-45c7-ac2e-4e06d6668f06,Plantae,Bulbophyllum kuanwuense,原生 Native,"","","",163f13dd-975e-4589-a822-dcca68c50dc1,國內紅皮書不同,categoryRedlistTW,";瀕危（EN, Endangered）;接近受脅（NT, Near Threatened）",https://vvtaxatree.tbn.org.tw/taxa/163f13dd-975e-4589-a822-dcca68c50dc1
9dce2010-1de3-4636-9a98-1eb172958ad7,infraspecies,163f13dd-975e-4589-a822-dcca68c50dc1,Plantae,Bulbophyllum kuanwuense kuanwuense,原生 Native,"","瀕危（EN, Endangered）","",163f13dd-975e-4589-a822-dcca68c50dc1,國內紅皮書不同,categoryRedlistTW,";瀕危（EN, Endangered）;接近受脅（NT, Near Threatened）",https://vvtaxatree.tbn.org.tw/taxa/9dce2010-1de3-4636-9a98-1eb172958ad7
bcfd456a-a449-41b2-809d-173e09ea752b,infraspecies,163f13dd-975e-4589-a822-dcca68c50dc1,Plantae,Bulbophyllum kuanwuense peitawuense,原生 Native,"","接近受脅（NT, Near Threatened）","",163f13dd-975e-4589-a822-dcca68c50dc1,國內紅皮書不同,categoryRedlistTW,";瀕危（EN, Endangered）;接近受脅（NT, Near Threatened）",https://vvtaxatree.tbn.org.tw/taxa/bcfd456a-a449-41b2-809d-173e09ea752b
a2ba3d83-a843-46fa-ac9e-3a8dfe5ef746,infraspecies,181862c9-89aa-48f4-899a-872df40af8cb,Animalia,Dorcus hopei hopei formosanus,原生 Native,其他應予保育之野生動物,"","",181862c9-89aa-48f4-899a-872df40af8cb,保育等級不同,protectedStatusTW,其他應予保育之野生動物;,https://vvtaxatree.tbn.org.tw/taxa/a2ba3d83-a843-46fa-ac9e-3a8dfe5ef746
181862c9-89aa-48f4-899a-872df40af8cb,species,3dd5c0a9-1ec2-40b9-8004-51759f92bc04,Animalia,Dorcus hopei,原生 Native,"","","",181862c9-89aa-48f4-899a-872df40af8cb,保育等級不同,protectedStatusTW,其他應予保育之野生動物;,https://vvtaxatree.tbn.org.tw/taxa/181862c9-89aa-48f4-899a-872df40af8cb
40a29be6-7355-4048-b1e2-02b9a72eb1cb,infraspecies,181862c9-89aa-48f4-899a-872df40af8cb,Animalia,Dorcus hopei hopei hopei,"","","","",181862c9-89aa-48f4-899a-872df40af8cb,保育等級不同,protectedStatusTW,其他應予保育之野生動物;,https://vvtaxatree.tbn.org.tw/taxa/40a29be6-7355-4048-b1e2-02b9a72eb1cb
1849c8e1-f973-4be9-b7c1-9d4381d4d383,species,39de130a-dafa-4e21-9c71-c9e1c253831c,Animalia,Epioblasma torulosa,"","","","極危（CR, Critically Endangered）",1849c8e1-f973-4be9-b7c1-9d4381d4d383,保育等級不同,protectedStatusTW,;瀕臨絕種保育類野生動物,https://vvtaxatree.tbn.org.tw/taxa/1849c8e1-f973-4be9-b7c1-9d4381d4d383
c6c1dca4-9c5d-40b1-b18e-0f796b7b6854,infraspecies,1849c8e1-f973-4be9-b7c1-9d4381d4d383,Animalia,Epioblasma torulosa torulosa gubernaculum,"",瀕臨絕種保育類野生動物,"","",1849c8e1-f973-4be9-b7c1-9d4381d4d383,保育等級不同,protectedStatusTW,;瀕臨絕種保育類野生動物,https://vvtaxatree.tbn.org.tw/taxa/c6c1dca4-9c5d-40b1-b18e-0f796b7b6854
05c24d4b-a519-4c4a-8b53-61ce171bb7d3,infraspecies,1849c8e1-f973-4be9-b7c1-9d4381d4d383,Animalia,Epioblasma torulosa torulosa torulosa,"",瀕臨絕種保育類野生動物,"","",1849c8e1-f973-4be9-b7c1-9d4381d4d383,保育等級不同,protectedStatusTW,;瀕臨絕種保育類野生動物,https://vvtaxatree.tbn.org.tw/taxa/05c24d4b-a519-4c4a-8b53-61ce171bb7d3
1849c8e1-f973-4be9-b7c1-9d4381d4d383,species,39de130a-dafa-4e21-9c71-c9e1c253831c,Animalia,Epioblasma torulosa,"","","","極危（CR, Critically Endangered）",1849c8e1-f973-4be9-b7c1-9d4381d4d383,IUCN紅皮書不同,categoryIUCN,"極危（CR, Critically Endangered）;",https://vvtaxatree.tbn.org.tw/taxa/1849c8e1-f973-4be9-b7c1-9d4381d4d383
c6c1dca4-9c5d-40b1-b18e-0f796b7b6854,infraspecies,1849c8e1-f973-4be9-b7c1-9d4381d4d383,Animalia,Epioblasma torulosa torulosa gubernaculum,"",瀕臨絕種保育類野生動物,"","",1849c8e1-f973-4be9-b7c1-9d4381d4d383,IUCN紅皮書不同,categoryIUCN,"極危（CR, Critically Endangered）;",https://vvtaxatree.tbn.org.tw/taxa/c6c1dca4-9c5d-40b1-b18e-0f796b7b6854
05c24d4b-a519-4c4a-8b53-61ce171bb7d3,infraspecies,1849c8e1-f973-4be9-b7c1-9d4381d4d383,Animalia,Epioblasma torulosa torulosa torulosa,"",瀕臨絕種保育類野生動物,"","",1849c8e1-f973-4be9-b7c1-9d4381d4d383,IUCN紅皮書不同,categoryIUCN,"極危（CR, Critically Endangered）;",https://vvtaxatree.tbn.org.tw/taxa/05c24d4b-a519-4c4a-8b53-61ce171bb7d3
1a8b7d76-debb-4ed3-abf1-5c5125b6025f,species,578f61e2-ce09-497a-aeb1-de2c49d28cc9,Animalia,Emberiza aureola,原生 Native,珍貴稀有保育類野生動物,"瀕危（EN, Endangered）","極危（CR, Critically Endangered）",1a8b7d76-debb-4ed3-abf1-5c5125b6025f,IUCN紅皮書不同,categoryIUCN,"極危（CR, Critically Endangered）;",https://vvtaxatree.tbn.org.tw/taxa/1a8b7d76-debb-4ed3-abf1-5c5125b6025f
32917a0d-f100-44dc-a059-ec6f3f6f1730,infraspecies,1a8b7d76-debb-4ed3-abf1-5c5125b6025f,Animalia,Emberiza aureola aureola ornata,原生 Native,珍貴稀有保育類野生動物,"瀕危（EN, Endangered）","",1a8b7d76-debb-4ed3-abf1-5c5125b6025f,IUCN紅皮書不同,categoryIUCN,"極危（CR, Critically Endangered）;",https://vvtaxatree.tbn.org.tw/taxa/32917a0d-f100-44dc-a059-ec6f3f6f1730
1b249c16-186d-489b-ba7a-d0d7210c65f7,species,810623e6-84df-4eca-89c2-2305975b70fe,Plantae,Goodyera velutina,原生 Native,"","","",1b249c16-186d-489b-ba7a-d0d7210c65f7,國內紅皮書不同,categoryRedlistTW,";資料缺乏（DD, Data Deficient）",https://vvtaxatree.tbn.org.tw/taxa/1b249c16-186d-489b-ba7a-d0d7210c65f7
10dbf0f6-68c9-4a2f-881e-7a95150ed6b4,infraspecies,1b249c16-186d-489b-ba7a-d0d7210c65f7,Plantae,Goodyera velutina albo-nervosa,原生 Native,"","資料缺乏（DD, Data Deficient）","",1b249c16-186d-489b-ba7a-d0d7210c65f7,國內紅皮書不同,categoryRedlistTW,";資料缺乏（DD, Data Deficient）",https://vvtaxatree.tbn.org.tw/taxa/10dbf0f6-68c9-4a2f-881e-7a95150ed6b4
1b2bd256-b844-4cb6-bc52-8b377c08ba22,species,41bc70f1-387f-480b-ae45-7e5463ada020,Animalia,Mustela nivalis,原生 Native,"","易危（VU, Vulnerable）","暫無危機（LC, Least Concern）",1b2bd256-b844-4cb6-bc52-8b377c08ba22,保育等級不同,protectedStatusTW,;其他應予保育之野生動物,https://vvtaxatree.tbn.org.tw/taxa/1b2bd256-b844-4cb6-bc52-8b377c08ba22
244cc3d6-0a1b-44ec-a4ca-7394b8e0f2f7,infraspecies,1b2bd256-b844-4cb6-bc52-8b377c08ba22,Animalia,Mustela nivalis nivalis formosana,原生 Native,其他應予保育之野生動物,"易危（VU, Vulnerable）","",1b2bd256-b844-4cb6-bc52-8b377c08ba22,保育等級不同,protectedStatusTW,;其他應予保育之野生動物,https://vvtaxatree.tbn.org.tw/taxa/244cc3d6-0a1b-44ec-a4ca-7394b8e0f2f7
1c05a243-bf84-4805-8f82-8a4209ab41b2,species,621f3529-c408-4c8e-b30b-4e435c8be1a2,Plantae,Arisaema thunbergii,原生 Native,"","","",1c05a243-bf84-4805-8f82-8a4209ab41b2,國內紅皮書不同,categoryRedlistTW,";接近受脅（NT, Near Threatened）",https://vvtaxatree.tbn.org.tw/taxa/1c05a243-bf84-4805-8f82-8a4209ab41b2
20eacfbe-c8e3-47a8-a2cb-611daa765af4,infraspecies,1c05a243-bf84-4805-8f82-8a4209ab41b2,Plantae,Arisaema thunbergii autumnale,原生 Native,"","接近受脅（NT, Near Threatened）","",1c05a243-bf84-4805-8f82-8a4209ab41b2,國內紅皮書不同,categoryRedlistTW,";接近受脅（NT, Near Threatened）",https://vvtaxatree.tbn.org.tw/taxa/20eacfbe-c8e3-47a8-a2cb-611daa765af4
1c250d99-5cd3-48ec-aa5e-3c29bce28430,species,2334abee-46c7-4159-b0a5-32512dd47647,Animalia,Anguilla bicolor,原生 Native,"","易危（VU, Vulnerable）","接近受脅（NT, Near Threatened）",1c250d99-5cd3-48ec-aa5e-3c29bce28430,IUCN紅皮書不同,categoryIUCN,"接近受脅（NT, Near Threatened）;",https://vvtaxatree.tbn.org.tw/taxa/1c250d99-5cd3-48ec-aa5e-3c29bce28430
37aec795-14b1-40a0-ae19-9995f8bc7983,infraspecies,1c250d99-5cd3-48ec-aa5e-3c29bce28430,Animalia,Anguilla bicolor bicolor pacifica,原生 Native,"","易危（VU, Vulnerable）","",1c250d99-5cd3-48ec-aa5e-3c29bce28430,IUCN紅皮書不同,categoryIUCN,"接近受脅（NT, Near Threatened）;",https://vvtaxatree.tbn.org.tw/taxa/37aec795-14b1-40a0-ae19-9995f8bc7983
1c94bd05-a85c-45d5-ac9b-f8652d068fd0,species,82c65949-5ec7-4de4-8d84-3f8fdca01563,Animalia,Caltoris bromus,原生 Native,"","接近受脅（NT, Near Threatened）","",1c94bd05-a85c-45d5-ac9b-f8652d068fd0,國內紅皮書不同,categoryRedlistTW,"接近受脅（NT, Near Threatened）;",https://vvtaxatree.tbn.org.tw/taxa/1c94bd05-a85c-45d5-ac9b-f8652d068fd0
c2a468e5-50ec-484d-8de9-e344da289b00,infraspecies,1c94bd05-a85c-45d5-ac9b-f8652d068fd0,Animalia,Caltoris bromus bromus yanuca,原生 Native,"","接近受脅（NT, Near Threatened）","",1c94bd05-a85c-45d5-ac9b-f8652d068fd0,國內紅皮書不同,categoryRedlistTW,"接近受脅（NT, Near Threatened）;",https://vvtaxatree.tbn.org.tw/taxa/c2a468e5-50ec-484d-8de9-e344da289b00
0ac37021-d481-4e4b-a72c-f7b7539a86c4,infraspecies,1c94bd05-a85c-45d5-ac9b-f8652d068fd0,Animalia,Caltoris bromus bromus bromus,原生 Native,"","","",1c94bd05-a85c-45d5-ac9b-f8652d068fd0,國內紅皮書不同,categoryRedlistTW,"接近受脅（NT, Near Threatened）;",https://vvtaxatree.tbn.org.tw/taxa/0ac37021-d481-4e4b-a72c-f7b7539a86c4
1f9ff515-fe96-4d7c-bd37-9a3d7b89714d,species,acfd2d1a-3530-45ba-8bd3-f77c7650de4f,Plantae,Aconitum fukutomei,原生 Native,"","","",1f9ff515-fe96-4d7c-bd37-9a3d7b89714d,國內紅皮書不同,categoryRedlistTW,";接近受脅（NT, Near Threatened）;易危（VU, Vulnerable）",https://vvtaxatree.tbn.org.tw/taxa/1f9ff515-fe96-4d7c-bd37-9a3d7b89714d
968786d0-f30d-4963-8a2b-543ac4a68105,infraspecies,1f9ff515-fe96-4d7c-bd37-9a3d7b89714d,Plantae,Aconitum fukutomei fukutomei,原生 Native,"","接近受脅（NT, Near Threatened）","",1f9ff515-fe96-4d7c-bd37-9a3d7b89714d,國內紅皮書不同,categoryRedlistTW,";接近受脅（NT, Near Threatened）;易危（VU, Vulnerable）",https://vvtaxatree.tbn.org.tw/taxa/968786d0-f30d-4963-8a2b-543ac4a68105
f6bca131-1bf6-48b3-8a7e-fc0a8f2d7f09,infraspecies,1f9ff515-fe96-4d7c-bd37-9a3d7b89714d,Plantae,Aconitum fukutomei formosanum,原生 Native,"","易危（VU, Vulnerable）","",1f9ff515-fe96-4d7c-bd37-9a3d7b89714d,國內紅皮書不同,categoryRedlistTW,";接近受脅（NT, Near Threatened）;易危（VU, Vulnerable）",https://vvtaxatree.tbn.org.tw/taxa/f6bca131-1bf6-48b3-8a7e-fc0a8f2d7f09
2379bcc2-3530-4f33-b5b9-f32de1e43d18,species,2472b95f-a179-435b-86a6-0bd69187d6c8,Plantae,Rhynchospora rugosa,原生 Native,"","","",2379bcc2-3530-4f33-b5b9-f32de1e43d18,國內紅皮書不同,categoryRedlistTW,";易危（VU, Vulnerable）",https://vvtaxatree.tbn.org.tw/taxa/2379bcc2-3530-4f33-b5b9-f32de1e43d18
41747007-6f28-4330-8b1c-38f59128a6ec,infraspecies,2379bcc2-3530-4f33-b5b9-f32de1e43d18,Plantae,Rhynchospora rugosa brownii,原生 Native,"","易危（VU, Vulnerable）","",2379bcc2-3530-4f33-b5b9-f32de1e43d18,國內紅皮書不同,categoryRedlistTW,";易危（VU, Vulnerable）",https://vvtaxatree.tbn.org.tw/taxa/41747007-6f28-4330-8b1c-38f59128a6ec
2600824c-544e-426f-95c3-5ff9a24788b1,species,bb00313c-78ee-4f9b-ae0d-e01eaf55e04a,Plantae,Thalictrum urbainii,原生 Native,"","","",2600824c-544e-426f-95c3-5ff9a24788b1,國內紅皮書不同,categoryRedlistTW,";易危（VU, Vulnerable）",https://vvtaxatree.tbn.org.tw/taxa/2600824c-544e-426f-95c3-5ff9a24788b1
d88e0b39-5532-4786-af9f-d8751dca6556,infraspecies,2600824c-544e-426f-95c3-5ff9a24788b1,Plantae,Thalictrum urbainii urbainii,原生 Native,"","暫無危機（LC, Least Concern）","",2600824c-544e-426f-95c3-5ff9a24788b1,國內紅皮書不同,categoryRedlistTW,";易危（VU, Vulnerable）",https://vvtaxatree.tbn.org.tw/taxa/d88e0b39-5532-4786-af9f-d8751dca6556
e19602d8-6b0a-4dcf-9a95-aee45ef8e906,infraspecies,2600824c-544e-426f-95c3-5ff9a24788b1,Plantae,Thalictrum urbainii majus,原生 Native,"","易危（VU, Vulnerable）","",2600824c-544e-426f-95c3-5ff9a24788b1,國內紅皮書不同,categoryRedlistTW,";易危（VU, Vulnerable）",https://vvtaxatree.tbn.org.tw/taxa/e19602d8-6b0a-4dcf-9a95-aee45ef8e906
28492608-1d73-454c-9b20-30f595be82fa,species,bf988b38-f9bf-4b34-a681-61c9561030dd,Plantae,Shortia rotundifolia,原生 Native,"","","",28492608-1d73-454c-9b20-30f595be82fa,國內紅皮書不同,categoryRedlistTW,";資料缺乏（DD, Data Deficient）;接近受脅（NT, Near Threatened）",https://vvtaxatree.tbn.org.tw/taxa/28492608-1d73-454c-9b20-30f595be82fa
db846ca0-56a9-4d96-9a9f-381dfe722420,infraspecies,28492608-1d73-454c-9b20-30f595be82fa,Plantae,Shortia rotundifolia rotundifolia,原生 Native,"","資料缺乏（DD, Data Deficient）","",28492608-1d73-454c-9b20-30f595be82fa,國內紅皮書不同,categoryRedlistTW,";資料缺乏（DD, Data Deficient）;接近受脅（NT, Near Threatened）",https://vvtaxatree.tbn.org.tw/taxa/db846ca0-56a9-4d96-9a9f-381dfe722420
5b9422d2-6358-4ca4-98be-e7beb0340c50,infraspecies,28492608-1d73-454c-9b20-30f595be82fa,Plantae,Shortia rotundifolia ritoensis,原生 Native,"","資料缺乏（DD, Data Deficient）","",28492608-1d73-454c-9b20-30f595be82fa,國內紅皮書不同,categoryRedlistTW,";資料缺乏（DD, Data Deficient）;接近受脅（NT, Near Threatened）",https://vvtaxatree.tbn.org.tw/taxa/5b9422d2-6358-4ca4-98be-e7beb0340c50
d6dc5ca6-7ac1-499c-a5a8-b31d2a8d717f,infraspecies,28492608-1d73-454c-9b20-30f595be82fa,Plantae,Shortia rotundifolia subcordata,原生 Native,"","資料缺乏（DD, Data Deficient）","",28492608-1d73-454c-9b20-30f595be82fa,國內紅皮書不同,categoryRedlistTW,";資料缺乏（DD, Data Deficient）;接近受脅（NT, Near Threatened）",https://vvtaxatree.tbn.org.tw/taxa/d6dc5ca6-7ac1-499c-a5a8-b31d2a8d717f
7ea9847e-fbe8-4908-9aad-35e7d4f75c6f,infraspecies,28492608-1d73-454c-9b20-30f595be82fa,Plantae,Shortia rotundifolia transalpine,原生 Native,"","接近受脅（NT, Near Threatened）","",28492608-1d73-454c-9b20-30f595be82fa,國內紅皮書不同,categoryRedlistTW,";資料缺乏（DD, Data Deficient）;接近受脅（NT, Near Threatened）",https://vvtaxatree.tbn.org.tw/taxa/7ea9847e-fbe8-4908-9aad-35e7d4f75c6f
2a1632b8-e6a2-41da-a4ad-786a156068e0,species,975c68e6-da3d-4eee-af06-34042315d75d,Animalia,Numenius arquata,原生 Native,其他應予保育之野生動物,"易危（VU, Vulnerable）","接近受脅（NT, Near Threatened）",2a1632b8-e6a2-41da-a4ad-786a156068e0,IUCN紅皮書不同,categoryIUCN,"接近受脅（NT, Near Threatened）;",https://vvtaxatree.tbn.org.tw/taxa/2a1632b8-e6a2-41da-a4ad-786a156068e0
3e9c051c-f9ba-4590-a1a5-7e3cd6982153,infraspecies,2a1632b8-e6a2-41da-a4ad-786a156068e0,Animalia,Numenius arquata arquata orientalis,原生 Native,其他應予保育之野生動物,"易危（VU, Vulnerable）","",2a1632b8-e6a2-41da-a4ad-786a156068e0,IUCN紅皮書不同,categoryIUCN,"接近受脅（NT, Near Threatened）;",https://vvtaxatree.tbn.org.tw/taxa/3e9c051c-f9ba-4590-a1a5-7e3cd6982153
2a80ba74-db3e-4192-aee0-3b94f8419a6c,species,2b3e003c-f888-42cf-9d2e-4ba4f9356172,Plantae,Jatropha gossypiifolia,外來栽培 Cultivated (non-native),"","","",2a80ba74-db3e-4192-aee0-3b94f8419a6c,國內紅皮書不同,categoryRedlistTW,";未評估（NE, Not Evaluated）",https://vvtaxatree.tbn.org.tw/taxa/2a80ba74-db3e-4192-aee0-3b94f8419a6c
ce80a9dd-6192-4ce0-8dd4-83584226da86,infraspecies,2a80ba74-db3e-4192-aee0-3b94f8419a6c,Plantae,Jatropha gossypiifolia gossypiifolia,外來栽培 Cultivated (non-native),"","未評估（NE, Not Evaluated）","",2a80ba74-db3e-4192-aee0-3b94f8419a6c,國內紅皮書不同,categoryRedlistTW,";未評估（NE, Not Evaluated）",https://vvtaxatree.tbn.org.tw/taxa/ce80a9dd-6192-4ce0-8dd4-83584226da86
2a862abc-81da-4ecd-a184-a7be88aa9146,species,c3c544ae-1712-4c0e-8c2e-b70d4f96b67a,Plantae,Sporobolus indicus,原生 Native,"","","",2a862abc-81da-4ecd-a184-a7be88aa9146,國內紅皮書不同,categoryRedlistTW,";資料缺乏（DD, Data Deficient）",https://vvtaxatree.tbn.org.tw/taxa/2a862abc-81da-4ecd-a184-a7be88aa9146
a7908ab4-60f4-411d-86fb-6780d8bad2cf,infraspecies,2a862abc-81da-4ecd-a184-a7be88aa9146,Plantae,Sporobolus indicus flaccidus,原生 Native,"","資料缺乏（DD, Data Deficient）","",2a862abc-81da-4ecd-a184-a7be88aa9146,國內紅皮書不同,categoryRedlistTW,";資料缺乏（DD, Data Deficient）",https://vvtaxatree.tbn.org.tw/taxa/a7908ab4-60f4-411d-86fb-6780d8bad2cf
c054614e-2d6a-4ab6-99dc-f2139905cead,infraspecies,2a862abc-81da-4ecd-a184-a7be88aa9146,Plantae,Sporobolus indicus major,原生 Native,"","暫無危機（LC, Least Concern）","",2a862abc-81da-4ecd-a184-a7be88aa9146,國內紅皮書不同,categoryRedlistTW,";資料缺乏（DD, Data Deficient）",https://vvtaxatree.tbn.org.tw/taxa/c054614e-2d6a-4ab6-99dc-f2139905cead
2bdec62c-401d-4bb5-8c24-dea025e8f405,species,df132a14-0aeb-4cdc-9aee-1b91742b9284,Animalia,Poephila cincta,"","","","暫無危機（LC, Least Concern）",2bdec62c-401d-4bb5-8c24-dea025e8f405,保育等級不同,protectedStatusTW,;珍貴稀有保育類野生動物,https://vvtaxatree.tbn.org.tw/taxa/2bdec62c-401d-4bb5-8c24-dea025e8f405
8e9d68c2-4a66-421f-b8bd-4f05059abc11,infraspecies,2bdec62c-401d-4bb5-8c24-dea025e8f405,Animalia,Poephila cincta cincta cincta,"",珍貴稀有保育類野生動物,"","",2bdec62c-401d-4bb5-8c24-dea025e8f405,保育等級不同,protectedStatusTW,;珍貴稀有保育類野生動物,https://vvtaxatree.tbn.org.tw/taxa/8e9d68c2-4a66-421f-b8bd-4f05059abc11
2f317a55-2891-4032-9a16-17f27eb8c05b,species,c9dda634-d395-4ee1-a453-268a1abc561c,Plantae,Lecanorchis nigricans,原生 Native,"","","",2f317a55-2891-4032-9a16-17f27eb8c05b,國內紅皮書不同,categoryRedlistTW,";接近受脅（NT, Near Threatened）",https://vvtaxatree.tbn.org.tw/taxa/2f317a55-2891-4032-9a16-17f27eb8c05b
028fff62-ea73-416a-a78d-90317a9f1c96,infraspecies,2f317a55-2891-4032-9a16-17f27eb8c05b,Plantae,Lecanorchis nigricans nigricans,原生 Native,"","接近受脅（NT, Near Threatened）","",2f317a55-2891-4032-9a16-17f27eb8c05b,國內紅皮書不同,categoryRedlistTW,";接近受脅（NT, Near Threatened）",https://vvtaxatree.tbn.org.tw/taxa/028fff62-ea73-416a-a78d-90317a9f1c96
e1d40ddf-1f4f-4bc0-ba68-429290c72cb3,infraspecies,2f317a55-2891-4032-9a16-17f27eb8c05b,Plantae,Lecanorchis nigricans yakusimensis,原生 Native,"","接近受脅（NT, Near Threatened）","",2f317a55-2891-4032-9a16-17f27eb8c05b,國內紅皮書不同,categoryRedlistTW,";接近受脅（NT, Near Threatened）",https://vvtaxatree.tbn.org.tw/taxa/e1d40ddf-1f4f-4bc0-ba68-429290c72cb3
304b1453-92c5-43c5-a817-227bd9aeebd1,species,8c6d64a9-0c7b-4204-9adb-7aecc04df9b7,Animalia,Balaenoptera edeni,原生 Native,瀕臨絕種保育類野生動物,"","暫無危機（LC, Least Concern）",304b1453-92c5-43c5-a817-227bd9aeebd1,保育等級不同,protectedStatusTW,瀕臨絕種保育類野生動物;,https://vvtaxatree.tbn.org.tw/taxa/304b1453-92c5-43c5-a817-227bd9aeebd1
71e0d009-f8f2-43f6-8a8c-c136574d5546,infraspecies,304b1453-92c5-43c5-a817-227bd9aeebd1,Animalia,Balaenoptera edeni edeni brydei,原生 Native,瀕臨絕種保育類野生動物,"","",304b1453-92c5-43c5-a817-227bd9aeebd1,保育等級不同,protectedStatusTW,瀕臨絕種保育類野生動物;,https://vvtaxatree.tbn.org.tw/taxa/71e0d009-f8f2-43f6-8a8c-c136574d5546
7c488333-906a-4eff-aa5c-d5166f3e4e94,infraspecies,304b1453-92c5-43c5-a817-227bd9aeebd1,Animalia,Balaenoptera edeni edeni edeni,"","","","",304b1453-92c5-43c5-a817-227bd9aeebd1,保育等級不同,protectedStatusTW,瀕臨絕種保育類野生動物;,https://vvtaxatree.tbn.org.tw/taxa/7c488333-906a-4eff-aa5c-d5166f3e4e94
30fddbfa-1efd-44a8-ab73-e83ce7113bb4,species,1987a9a7-8ad9-4d44-8d44-90abf3074d00,Animalia,Podiceps auritus,原生 Native,"",不適用,"易危（VU, Vulnerable）",30fddbfa-1efd-44a8-ab73-e83ce7113bb4,IUCN紅皮書不同,categoryIUCN,"易危（VU, Vulnerable）;",https://vvtaxatree.tbn.org.tw/taxa/30fddbfa-1efd-44a8-ab73-e83ce7113bb4
